Contact ID,CustomerID,Firm ID,Office ID,Channel,Sub channel,Firm name,
85102111534761727540,7819,1171547,11715470580,Independent Dealer,NACS,RBC Wealth Management,
85102111543587440249,7820,0022885,85202121844269051890,Independent Dealer,IBD,LPL Financial LLC,
85102111603325714393,7821,1735461,15831800806,Independent Dealer,IBD,Raymond James & Associates Inc.,
85102111604748219571,7822,1816025,18160251023,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc.",
85102111613921961159,7823,0001194,00011942906,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102111615620180497,7824,1816025,85101111615617652687,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc.",
85102111663548601998,7825,1471422,85202111663540137415,Independent Dealer,IBD,Edward Jones,
85102111664960504040,7826,1567450,85201140214053022597,National Broker-Dealer,NACS,Merrill Lynch,
85102111676754414349,7827,0005341,85102132315136019741,Dual,IBD,"BOSC, Inc.",
85102111693522584809,7828,1616752,85202111693518543527,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
85102111694143533874,7829,1471422,85102111694140433551,Independent Dealer,IBD,Edward Jones,
85102111733576505033,7830,1616752,85102103585659856769,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
85102111733704416779,7831,0001194,10751200123338685369,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102111755552912159,7832,0033605,85102152943412473434,Independent Dealer,IBD,J.P. Morgan Chase,
85102111763716075987,7833,1576620,16008021566,Independent Dealer,IBD,"MML Investors Services, LLC",
85102111794474670010,7834,3004299,85102131305023725869,Independent Dealer,IBD,"Sagepoint Financial, Inc.",
85102111815087417437,7835,1171547,11715470821,Independent Dealer,NACS,RBC Wealth Management,
85102111824325993458,7836,1567450,10761190773853313405,National Broker-Dealer,NACS,Merrill Lynch,
85102111835772157399,7837,1319385,13193850023,Private Client Group,NACS,Goldman Sachs & Co.,
85102111863818544792,7838,1337775,10751200522195132769,Dual,IBD,"Independent Financial Group, LLC",
85102111873627074535,7839,0011079,85101170323815806544,Independent Dealer,IBD,"Pruco Securities, LLC",
85102112023916551556,7840,1423908,10761191504481440898,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
85102112043286426212,7841,0001194,00011941330,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112105865470711,7842,0001194,00011942791,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112113403806576,7843,0001194,85202112093812059549,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112113919849457,7844,0001194,00011942828,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112124677384411,7845,0001194,10751171495589594887,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112135225220804,7846,0001194,85102112135220920427,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112166080334692,7847,0001194,00011941560,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112173833431635,7848,0002096,85102133104946964481,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
85102112174141463833,7849,0001194,00011941655,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112175322039797,7850,0022885,85101112175319402597,Independent Dealer,IBD,LPL Financial LLC,
85102112185532999185,7851,0001194,00011943853,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112193682811292,7852,0001194,85201112094075023502,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112194358766192,7853,1948520,85102142504132547142,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102112243418224018,7854,0001194,85102141985856964667,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112244542352914,7855,3000453,85201141194990305860,Independent Dealer,IBD,Allstate Financial Services LLC,
85102112246105342101,7856,0001194,85101112246080340054,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112253525502808,7857,0001194,00011942509,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112254805103654,7858,0001194,85102112254771600510,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112254837906198,7859,0001194,00011942158,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112266033616377,7860,0001194,10761172345893876995,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112283674236141,7861,0022885,17794020154,Independent Dealer,IBD,LPL Financial LLC,
85102112284234770452,7862,0001194,10751183316142030089,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112285012794764,7863,0001194,85102112092893312706,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112313545748957,7864,0001194,85202112093812059575,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112315156957056,7865,1423908,85202150554336482400,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
85102112345432781928,7866,0001194,85201133234611391222,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102112355448847022,7867,0002096,85102140364737010032,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
85102112403925928069,7868,9000166,90001661382,Independent Dealer,NACS,Wells Fargo Advisors,
85102112404988986027,7869,1948520,19485201747,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102112455114240837,7870,1720065,85102131624919209568,Independent Dealer,IBD,Proequities Inc.,
85102112463500346253,7871,1576620,85102112695574571093,Independent Dealer,IBD,"MML Investors Services, LLC",
85102112473783218037,7872,1720065,85202132585333119846,Independent Dealer,IBD,Proequities Inc.,
85102112484100764842,7873,0022885,85101112484096938116,Independent Dealer,IBD,LPL Financial LLC,
85102112524632337592,7874,0002096,00020960886,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
85102112683812596952,7875,1567450,15674500040,National Broker-Dealer,NACS,Merrill Lynch,
85102112713411508853,7876,1294515,85201162244140328871,Dual,IBD,FSC Securities Corp.,
85102112814751727705,7877,9001202,85202111434560298832,Independent Dealer,IBD,Aegis Capital Corp.,
85102112834732002482,7878,0033605,10751172413927513216,Independent Dealer,IBD,J.P. Morgan Chase,
85102112855044962333,7879,3001220,00024238005,Independent Dealer,IBD,PNC Investments LLC,
85102112913918012264,7880,0001438,85202112913913634024,Independent Dealer,IBD,"Securities America, Inc.",
85102112933305600643,7881,1688552,16885521658,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
85102112933318301200,7882,0016774,10761192735361346826,Dual,IBD,"Cambridge Investment Research, Inc.",
85102112983662639419,7883,1471422,85202160115199519084,Independent Dealer,IBD,Edward Jones,
85102113005536439774,7884,0011874,00118740022,Bank/Trust,IBD,Park Avenue Securities LLC,
85102113074384073121,7885,0022885,85102123794459724846,Independent Dealer,IBD,LPL Financial LLC,
85102113084207417920,7886,1152749,10751200733493391436,Independent Dealer,IBD,Commonwealth Financial Network,
85102113084630238393,7887,9000166,00320980712,Independent Dealer,NACS,Wells Fargo Advisors,
85102113123829741974,7888,1471422,85201113123820662774,Independent Dealer,IBD,Edward Jones,
85102113133410842906,7889,1471422,85201113133406966055,Independent Dealer,IBD,Edward Jones,
85102113134114011512,7890,0001194,00011943186,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102113212686842061,7891,85201112683918276481,85101120124554677117,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
85102113263909473207,7892,1567450,15674500394,National Broker-Dealer,NACS,Merrill Lynch,
85102113273225475950,7893,0002096,00020962580,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
85102113283762505007,7894,0033509,00335090116,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
85102113343452887667,7895,0022885,85202112054907353365,Independent Dealer,IBD,LPL Financial LLC,
85102113354765641119,7896,1735461,85201111684988629192,Independent Dealer,IBD,Raymond James & Associates Inc.,
85102113373865999732,7897,1576620,85102113373862599319,Independent Dealer,IBD,"MML Investors Services, LLC",
85102113405672517405,7898,1948520,19485200017,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102113414589158571,7899,1471422,85101113414580250909,Independent Dealer,IBD,Edward Jones,
85102113493512269973,7900,0022885,85101113014258914446,Independent Dealer,IBD,LPL Financial LLC,
85102113575029347586,7901,1940607,19406070006,Fee-Based Adviser,IBD,Wiley Brothers Aintree Capital,
85102113645055655663,7902,1916112,19161121276,Independent Dealer,IBD,Waddell & Reed Inc.,
85102113655378125384,7903,0007183,85201113655361567998,Fee-Based Adviser,IBD,1st Global Capital Corp.,
85102113663979277513,7904,1036797,10367971207,Independent Dealer,IBD,Ameritas Investment Corp.,
85102113674447066436,7905,1471422,14714225844,Independent Dealer,IBD,Edward Jones,
85102113705749234255,7906,3004299,85102113705743127172,Independent Dealer,IBD,"Sagepoint Financial, Inc.",
85102113713647083972,7907,0022885,10761183314082729895,Independent Dealer,IBD,LPL Financial LLC,
85102113713697130875,7908,0022885,00228854162,Independent Dealer,IBD,LPL Financial LLC,
85102113714043178368,7909,3005820,85101121444430560563,Independent Dealer,IBD,Country Capital Management Co.,
85102113714852777311,7910,1574035,10751172744618069510,Independent Dealer,IBD,"Securian Financial Services, Inc.",
85102113715187647836,7911,1471422,14714229573,Independent Dealer,IBD,Edward Jones,
85102113715228199443,7912,1471422,14714227615,Independent Dealer,IBD,Edward Jones,
85102113733672136271,7913,0022885,85101113733666829533,Independent Dealer,IBD,LPL Financial LLC,
85102113734433027549,7914,0028015,85102170794290526470,Independent Dealer,IBD,MMA Securities LLC,
85102113785101888134,7915,1471422,10751172964323087295,Independent Dealer,IBD,Edward Jones,
85102113823920522746,7916,0033605,85102113823917521827,Independent Dealer,IBD,J.P. Morgan Chase,
85102120044088863292,7917,1125070,85102140294978235122,Dual,IBD,"Calton & Associates, Inc.",
85102120054093530388,7918,85201112683918276481,85102133635644599819,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
85102120105789285981,7919,1511413,15114131801,Independent Dealer,IBD,Lincoln Financial Advisors Corp.,
85102120113771479976,7920,1471422,14714226873,Independent Dealer,IBD,Edward Jones,
85102120185977980021,7921,0029751,85102141473602462630,Fee-Based Adviser,RIA,"M Holdings Securities, Inc",
85102120186018794882,7922,1036797,85102113263904972634,Independent Dealer,IBD,Ameritas Investment Corp.,
85102120305867868549,7923,85101103534507518810,85201110735250714238,National Broker-Dealer,NACS,Citi PWM,
85102120343570352892,7924,1246425,12464250631,Independent Dealer,IBD,"AXA Advisors, LLC",
85102120383424035567,7925,3002963,30029630002,Independent Dealer,IBD,Founders Financial Securities LLC,
85102120385092184489,7926,1423908,14239084697,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
85102120453634332234,7927,1471422,85201103614286397844,Independent Dealer,IBD,Edward Jones,
85102120453917382813,7928,0022885,10751200084905019599,Independent Dealer,IBD,LPL Financial LLC,
85102120463505589679,7929,1567450,15674501146,National Broker-Dealer,NACS,Merrill Lynch,
85102120645729782291,7930,1655890,85101120645725344792,Independent Dealer,RIA,The O.N. Equity Sales Company,
85102120652736740636,7931,1576620,85102111455336207258,Independent Dealer,IBD,"MML Investors Services, LLC",
85102120655624673550,7932,0024472,85201133325158528497,Independent Dealer,IBD,Triad Advisors Inc.,
85102120685342599426,7933,9000166,90001663676,Independent Dealer,NACS,Wells Fargo Advisors,
85102120695698868713,7934,0001194,00011943499,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102120894902137578,7935,0020917,85202123394723511393,Dual,IBD,Kestra Investment Services,
85102120903504289947,7936,1567450,15674501264,National Broker-Dealer,NACS,Merrill Lynch,
85102120913752311141,7937,9000166,90001663692,Independent Dealer,NACS,Wells Fargo Advisors,
85102120985397925022,7938,9000166,85201170464872338621,Independent Dealer,NACS,Wells Fargo Advisors,
85102121054294821985,7939,1948520,85101140685862260899,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102121113687825269,7940,1423908,14239084683,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
85102121204007716460,7941,0022885,10761182613901854512,Independent Dealer,IBD,LPL Financial LLC,
85102121205278144602,7942,1589300,85202142194117290775,Independent Dealer,IBD,Cetera Advisors LLC,
85102121225538628044,7943,0001053,85202121225533713679,Independent Dealer,IBD,Principal Securities Inc,
85102121256021699721,7944,1171547,11715470024,Independent Dealer,NACS,RBC Wealth Management,
85102121286175700667,7945,0022885,85201122035999620609,Independent Dealer,IBD,LPL Financial LLC,
85102121304252968091,7946,1948520,17993108179,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102121305565653465,7947,85101161335420893773,85101161335421294091,Independent Dealer,IBD,EF Legacy Securities LLC,
85102121315904799955,7948,0033605,00193199908,Independent Dealer,IBD,J.P. Morgan Chase,
85102121344789233798,7949,1574035,15740351096,Independent Dealer,IBD,"Securian Financial Services, Inc.",
85102121375412204228,7950,1342980,85202131765659727052,Independent Dealer,IBD,"Signator Investors, Inc.",
85102121454165977045,7951,9000166,90001663498,Independent Dealer,NACS,Wells Fargo Advisors,
85102121496164685087,7952,1471422,85101103575155256496,Independent Dealer,IBD,Edward Jones,
85102121544173496359,7953,1471422,85101121544170618342,Independent Dealer,IBD,Edward Jones,
85102121574129333519,7954,0022885,10751182965745616411,Independent Dealer,IBD,LPL Financial LLC,
85102121575793492640,7955,85102121575791891225,85102121575792091515,Independent Dealer,IBD,Fineberg Wealth Management,
85102121644881052657,7956,3001081,85101133095963123916,Independent Dealer,IBD,"Kalos Capital, Inc.",
85102121705665100218,7957,1589300,85101121705657356130,Independent Dealer,IBD,Cetera Advisors LLC,
85102121865123676274,7958,1688552,16885520991,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
85102121865519645881,7959,85201112683918276481,85102131104937263782,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
85102121865809241776,7960,85201112683918276481,85102142126625947927,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
85102121875020396504,7961,85201112683918276481,85102112825176727952,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
85102122014876206001,7962,0033605,85201112055571410716,Independent Dealer,IBD,J.P. Morgan Chase,
85102122033944954805,7963,85202161074527509544,17754050798,Dual,IBD,Charles Schwab Investor Services,
85102122083673883030,7964,9000166,90001661964,Independent Dealer,NACS,Wells Fargo Advisors,
85102122085694075109,7965,0022885,30022170012,Independent Dealer,IBD,LPL Financial LLC,
85102122115613458979,7966,85101103534507518810,85201122115607866956,National Broker-Dealer,NACS,Citi PWM,
85102122173319964917,7967,0022885,10761182245271479443,Independent Dealer,IBD,LPL Financial LLC,
85102122293724150256,7968,1526125,85202141565093161843,Dual,RIA,Lincoln Investment Planning,
85102122307327011208,7969,1688552,85102140455539655266,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
85102122375590188058,7970,1567450,85201123545846248134,National Broker-Dealer,NACS,Merrill Lynch,
85102122465912035260,7971,1036815,85201121785303574753,Independent Dealer,IBD,"Woodbury Financial Services, Inc.",
85102122474430595239,7972,1948520,17993101357,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102122535126977144,7973,3000282,85101130275825556963,Independent Dealer,IBD,"Valic Financial Advisors, Inc.",
85102122625213917032,7974,1567450,15674500182,National Broker-Dealer,NACS,Merrill Lynch,
85102122654426911072,7975,1567450,15674500112,National Broker-Dealer,NACS,Merrill Lynch,
85102122663007161006,7976,1423908,14239080220,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
85102122743673001340,7977,3002223,85202122743670532949,Dual,IBD,Key Investment Services LLC,
85102122794687024073,7978,3003263,85201150664705099192,Independent Dealer,IBD,"Capital One Investing, LLC",
85102122905961222763,7979,1948520,17993108975,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102122923367566568,7980,3003170,85102151084948316346,Independent Dealer,IBD,Leumi Investment Services Inc.,
85102122994757157928,7981,1948520,17993101206,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102123014585950078,7982,1576620,85101113003639924130,Independent Dealer,IBD,"MML Investors Services, LLC",
85102123025118305213,7983,1076974,85101112625468393421,Independent Dealer,IBD,Robert W. Baird & Co. Inc.,
85102123044923642790,7984,0033626,85202123044921100385,Independent Dealer,IBD,"Farmers Financial Solutions, LLC",
85102123054836863571,7985,0033509,15962200174,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
85102123054902349744,7986,1567450,15674502129,National Broker-Dealer,NACS,Merrill Lynch,
85102123064189691804,7987,85201142813848932160,85201170244106920560,Private Client Group,NACS,First Republic Investment Management Inc,
85102123113302807898,7988,1471422,85202123113298637666,Independent Dealer,IBD,Edward Jones,
85102123394355032294,7989,3001081,85101123394351589958,Independent Dealer,IBD,"Kalos Capital, Inc.",
85102123395142878057,7990,1282578,10751183684270877604,Independent Dealer,IBD,Cetera Advisor Networks LLC,
85102123455084979783,7991,1688552,16885521064,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
85102123473952186486,7992,0001194,00011942254,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102123475587023503,7993,0001366,85101103663844332662,Independent Dealer,IBD,"Harbour Investments, Inc.",
85102123576045066749,7994,0001194,00011941987,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102123614997220198,7995,0022885,85101123615012459036,Independent Dealer,IBD,LPL Financial LLC,
85102123643147275826,7996,1036815,85101123643142102562,Independent Dealer,IBD,"Woodbury Financial Services, Inc.",
85102123723388326446,7997,0001194,00011941702,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102123785128951420,7998,1526125,85102151183355453821,Dual,RIA,Lincoln Investment Planning,
85102123814822747635,7999,0011874,85201110774581326666,Bank/Trust,IBD,Park Avenue Securities LLC,
85102130015198518756,8000,0013128,85102130015195912703,Independent Dealer,IBD,"First Allied Securities, Inc.",
85102130063694627726,8001,1655890,85201130063690246570,Independent Dealer,RIA,The O.N. Equity Sales Company,
85102130073845852194,8002,1948520,17993100974,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102130084315253092,8003,0002096,85101151085687951341,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
85102130104988568437,8004,10761193034611984416,10761193103451204834,Private Client Group,NACS,Fifth Third Private Bank,
85102130206617429396,8005,3001331,85101153145654675669,Asset Manager,Affiliated,"TIAA-CREF Individual & Institutional Services, LLC",
85102130213583150693,8006,1471422,14714227494,Independent Dealer,IBD,Edward Jones,
85102130234270842908,8007,0002096,85102122894698839640,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
85102130292875560087,8008,1567450,15674500296,National Broker-Dealer,NACS,Merrill Lynch,
85102130353924773774,8009,1471422,14714227053,Independent Dealer,IBD,Edward Jones,
85102130385873878252,8010,1282578,10751191225603755407,Independent Dealer,IBD,Cetera Advisor Networks LLC,
85102130425987244766,8011,0033509,00335090287,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
85102130445539556751,8012,0022885,85101130445535173446,Independent Dealer,IBD,LPL Financial LLC,
85102130465049772837,8013,1567450,15674501333,National Broker-Dealer,NACS,Merrill Lynch,
85102130584039592275,8014,0022885,10761192023670066308,Independent Dealer,IBD,LPL Financial LLC,
85102130594491535641,8015,0002096,85102151885703305284,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
85102130675153765503,8016,1471422,85101140813839072857,Independent Dealer,IBD,Edward Jones,
85102130683891910748,8017,0001366,85201143733396664042,Independent Dealer,IBD,"Harbour Investments, Inc.",
85102130743231526405,8018,0022885,85102130743215617718,Independent Dealer,IBD,LPL Financial LLC,
85102130764169402810,8019,0033509,85202152563815779718,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
85102130854233946613,8020,1688552,16885521086,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
85102130865247702843,8021,1471422,85201153807527588948,Independent Dealer,IBD,Edward Jones,
85102130865327710474,8022,1471422,85102112163498141508,Independent Dealer,IBD,Edward Jones,
85102130903011770046,8023,1916112,19161121190,Independent Dealer,IBD,Waddell & Reed Inc.,
85102130963217928113,8024,0022885,85201122914138975824,Independent Dealer,IBD,LPL Financial LLC,
85102130965369859034,8025,10751191703329246252,10761191714140492333,Independent Dealer,IBD,"IFP Securities, LLC",
85102131075859110539,8026,0022885,10761183313594258678,Independent Dealer,IBD,LPL Financial LLC,
85102131193223036850,8027,0033509,00335090289,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
85102131194671900577,8028,1294515,85101131194663032891,Dual,IBD,FSC Securities Corp.,
85102131196029095647,8029,1688552,16885520166,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
85102131284586883254,8030,1948520,17993101005,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102131293838959649,8031,0013128,85201103645249857435,Independent Dealer,IBD,"First Allied Securities, Inc.",
85102131294895150644,8032,1948520,17993100005,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102131295400712491,8033,1688552,85102131295381695209,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
85102131343346786266,8034,0001438,10751200893786891167,Independent Dealer,IBD,"Securities America, Inc.",
85102131353373240691,8035,0016775,85202131353368509043,Independent Dealer,IBD,"Western International Securities, Inc.",
85102131357682525812,8036,0033605,00193198039,Independent Dealer,IBD,J.P. Morgan Chase,
85102131363810567422,8037,1948520,17993101365,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102131405475927072,8038,1471422,14714221549,Independent Dealer,IBD,Edward Jones,
85102131433624786004,8039,1086505,85202131433621248046,Independent Dealer,IBD,H. Beck Inc.,
85102131444250159099,8040,0002096,00020962551,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
85102131484441358969,8041,1424101,14241011509,Independent Dealer,IBD,Investacorp Inc.,
85102131565540109703,8042,1036815,10751180715405906367,Independent Dealer,IBD,"Woodbury Financial Services, Inc.",
85102131585571329497,8043,9000166,90001660041,Independent Dealer,NACS,Wells Fargo Advisors,
85102131585824615782,8044,0011419,00013330185,Independent Dealer,IBD,"Summit Brokerage Services, Inc.",
85102131625252993315,8045,1567450,15674500285,National Broker-Dealer,NACS,Merrill Lynch,
85102131633407097442,8046,1948520,19485208070,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102131643126747415,8047,1948520,17993101005,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102131665227309865,8048,0022885,85201132944800471206,Independent Dealer,IBD,LPL Financial LLC,
85102131724377951377,8049,1804844,85202131723921184684,Independent Dealer,IBD,Hilltop Securities Inc,
85102131845097035794,8050,1471422,85202131845093735419,Independent Dealer,IBD,Edward Jones,
85102131845616181061,8051,1735461,85201170545262002439,Independent Dealer,IBD,Raymond James & Associates Inc.,
85102131944072084349,8052,1688552,85202113235218031788,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
85102132005112430823,8053,0011874,00118740229,Bank/Trust,IBD,Park Avenue Securities LLC,
85102132034717191116,8054,1471422,85102132034713389599,Independent Dealer,IBD,Edward Jones,
85102132065797011156,8055,0033605,10761191284430425285,Independent Dealer,IBD,J.P. Morgan Chase,
85102132093272112193,8056,0020916,10751191114763589120,Independent Dealer,RIA,"ValMark Securities, Inc.",
85102132104565530843,8057,1567450,15674501105,National Broker-Dealer,NACS,Merrill Lynch,
85102132145121947444,8058,0004945,85201132145116940241,Independent Dealer,IBD,Thrivent Investment Management Inc.,
85102132145459668655,8059,0030368,00303680003,Independent Dealer,IBD,Thoroughbred Financial Services,
85102132155451144594,8060,0001438,85102132155445738585,Independent Dealer,IBD,"Securities America, Inc.",
85102132165114075022,8061,0022885,85102121844555589455,Independent Dealer,IBD,LPL Financial LLC,
85102132173359536123,8062,0022885,10751200024233061028,Independent Dealer,IBD,LPL Financial LLC,
85102132204216742478,8063,0022885,10751182175639854019,Independent Dealer,IBD,LPL Financial LLC,
85102132253993430116,8064,1076974,10769740261,Independent Dealer,IBD,Robert W. Baird & Co. Inc.,
85102132284568392648,8065,1576620,85102132284559983789,Independent Dealer,IBD,"MML Investors Services, LLC",
85102132304949866533,8066,0022885,85102132304946863400,Independent Dealer,IBD,LPL Financial LLC,
85102132365011144952,8067,0022885,85202170085107344591,Independent Dealer,IBD,LPL Financial LLC,
85102132373813764794,8068,0020917,85201132373809274318,Dual,IBD,Kestra Investment Services,
85102132435399624016,8069,3003714,30037140001,Independent Dealer,IBD,Saturna Brokerage Services Inc,
85102132453373824691,8070,1776450,85201161085241824216,Independent Dealer,IBD,"BB&T Securities, LLC",
85102132464310830730,8071,0033676,85201152955537669207,Independent Dealer,IBD,Primex,
85102132503401910357,8072,3004299,30042990363,Independent Dealer,IBD,"Sagepoint Financial, Inc.",
85102132514920146710,8073,1948520,19485200152,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102132583905846974,8074,0033605,85101123554901595410,Independent Dealer,IBD,J.P. Morgan Chase,
85102132595493091125,8075,1164305,85101103543248265015,Independent Dealer,IBD,"Cuna Brokerage Services, Inc.",
85102132684855362312,8076,1948520,85202132315618037330,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102132685113562799,8077,1698368,85101132685106521168,Independent Dealer,IBD,"Hornor, Townsend & Kent, Inc.",
85102132713732771796,8078,0008680,85202132713726418084,Independent Dealer,IBD,Investors Capital Corp.,
85102132715397812089,8079,1567450,15674500393,National Broker-Dealer,NACS,Merrill Lynch,
85102132724913032579,8080,1901181,85102132724909028747,Independent Dealer,IBD,"Avantax Investment Services, Inc.",
85102132725162207490,8081,1576620,15766200225,Independent Dealer,IBD,"MML Investors Services, LLC",
85102132725813221008,8082,0033605,00193198918,Independent Dealer,IBD,J.P. Morgan Chase,
85102132742932998597,8083,0022885,85101132735874424349,Independent Dealer,IBD,LPL Financial LLC,
85102132793446301481,8084,0022885,85202132793438510821,Independent Dealer,IBD,LPL Financial LLC,
85102132794994641982,8085,0002096,85102151745703460458,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
85102132964196034037,8086,1471422,85202132964193469842,Independent Dealer,IBD,Edward Jones,
85102132965664379067,8087,0001438,00014380939,Independent Dealer,IBD,"Securities America, Inc.",
85102132973886124539,8088,0016774,00167740269,Dual,IBD,"Cambridge Investment Research, Inc.",
85102133013361150641,8089,1576620,16008021370,Independent Dealer,IBD,"MML Investors Services, LLC",
85102133014770665482,8090,1616752,00336060024,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
85102133083999357788,8091,0022885,10761172735430631643,Independent Dealer,IBD,LPL Financial LLC,
85102133127003484929,8092,1948520,85101170303304566583,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
85102133155693008396,8093,0022885,85102133155687802562,Independent Dealer,IBD,LPL Financial LLC,
85102133243348799862,8094,1282578,85201151684282291304,Independent Dealer,IBD,Cetera Advisor Networks LLC,
85102133384611065243,8095,85201112683918276481,85102133384608661781,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
85102133385406195546,8096,0001194,00011943538,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102133453818595656,8097,3005820,30058200400,Independent Dealer,IBD,Country Capital Management Co.,
85102133454104724506,8098,9000137,85101120464546054407,Fee-Based Adviser,IBD,L.M. Kohn & Company,
85102133454571834534,8099,1164305,11643050669,Independent Dealer,IBD,"Cuna Brokerage Services, Inc.",
85102133535417285692,8100,0022885,85201160733940956795,Independent Dealer,IBD,LPL Financial LLC,
85102133553419794510,8101,0001194,00011942357,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
85102133566244391949,8102,0016774,10751173203797452050,Dual,IBD,"Cambridge Investment Research, Inc.",
85102133594869811263,8103,1036815,10751182594653937170,Independent Dealer,IBD,"Woodbury Financial Services, Inc.",
85102133643557766983,8104,85202103355341990641,85101103614363049522,Networker,USBT,U.S. Bank Private Wealth Management,
85102133695118803045,8105,1471422,85202142413657105616,Independent Dealer,IBD,Edward Jones,
85102133705652755714,8106,0022885,85102162525872303644,Independent Dealer,IBD,LPL Financial LLC,
