,CONTACT_ID,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,redemption_curr,redemption_12M,new_Fund_added_12M_x,aum_AC_EQUITY,aum_AC_FIXED_INCOME_MUNI,aum_AC_FIXED_INCOME_TAXABLE,aum_AC_MONEY,aum_AC_MULTIPLE,aum_AC_PHYSICAL_COMMODITY,aum_AC_REAL_ESTATE,aum_AC_TARGET,aum_P_529,aum_P_ALT,aum_P_CEF,aum_P_ETF,aum_P_MF,aum_P_SMA,aum_P_UCITS,aum_P_UIT,sales_12M_inclusive,sales_12M,new_Fund_added_12M_y,Channel,Sub channel,Firm name
19,10751172524520441998,8.0,,,,2.0,,,,1.0,,,,1.0,1.0,12447.0,,,,12447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12447.0,0.0,0.0,0.0,,489.0,,Independent Dealer,IBD,"Sagepoint Financial, Inc."
20,4385076,7.0,11.0,,,2.0,2.0,,,2.0,2.0,,,,,-184.05,,-10138.33,1.0,0.0,-193.22,9.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184.05,0.0,0.0,0.0,,2524.96,1.0,Independent Dealer,IBD,"Woodbury Financial Services, Inc."
21,0248271,32.0,9.0,,,3.0,2.0,,,1.0,1.0,,,4.0,3.0,247470.76,-2000.0,-12471.88,,-21222.11,96081.98,80972.44,0.0,90109.5,1528.95,0.0,0.0,7646.69,0.0,0.0,0.0,149714.57,90109.5,0.0,0.0,8756.19,847.74,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
22,85201130504857178642,,17.0,,,,2.0,,,,1.0,,,3.0,1.0,78845.95,-51.95,-19342.62,,0.0,78845.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78845.95,0.0,0.0,0.0,,162026.76,,Independent Dealer,IBD,"Pruco Securities, LLC"
23,85202140353937763190,2.0,10.0,,,1.0,2.0,,,1.0,2.0,,,1.0,1.0,236368.14,,-10510.83,1.0,246878.97,0.0,-1645.11,0.0,-8865.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16145.86,252514.0,0.0,0.0,,,,Independent Dealer,NACS,Wells Fargo Banking & Investment Services
24,4338794,,,,,,,,,,,,,2.0,2.0,169564.875,,,,5870.56,163694.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169564.875,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Lion Street Financial, LLC"
25,4421705,2.0,,1.0,,1.0,,1.0,,1.0,,1.0,,4.0,2.0,-10546.04,,,,-66228.185,-141764.935,119447.5,0.0,77999.58,0.0,0.0,0.0,0.0,0.0,119447.5,0.0,-93669.385,-36324.155,0.0,0.0,,863959.105,1.0,Independent Dealer,NACS,Wells Fargo Advisors
26,85101141754551705801,,4.0,,,,1.0,,,,1.0,,,,,-5599.88,,-4727.07,,-5599.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5599.88,0.0,0.0,0.0,,458.86,1.0,Independent Dealer,IBD,Edward Jones
27,85201103804058131420,,,,,,,,,,,,,,,261.16,,,,261.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.16,0.0,0.0,0.0,,,,Independent Dealer,IBD,Money Concepts Capital Corp.
28,4371164,,,,,,,,,,,,,1.0,,-4102052.41,,,,0.0,-4102052.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95144.8,-4197197.21,0.0,0.0,,,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
29,4442998,1.0,4.0,,2.0,1.0,2.0,,1.0,1.0,1.0,,1.0,3.0,1.0,442292.465,-21955.89,-26932.2,,-9322.225,451614.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442292.465,0.0,0.0,0.0,,657946.06,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
30,10751172274140853094,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,16911.35,,-5588.65,,0.0,16911.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16911.35,0.0,0.0,0.0,,,,Independent Dealer,IBD,SA Stone Wealth Management
31,85101120603604318575,,1.0,,,,1.0,,,,1.0,,,,,-1049.38,,-1049.38,,-1049.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1049.38,0.0,0.0,0.0,,,,Independent Dealer,IBD,"MML Investors Services, LLC"
32,4462472,93.0,18.0,16.0,2.0,8.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,14.0,3.0,1799352.58,-10534.64,-45249.815,2.0,121314.245,1672897.935,5140.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636616.505,1162736.075,0.0,0.0,839034.23,663611.55,,Independent Dealer,NACS,Wells Fargo Advisors
33,85102150813727937276,,,,,,,,,,,,,,,-31694.97,,,,0.0,0.0,-31694.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31694.97,0.0,0.0,0.0,,,,Independent Dealer,RIA,"Berthel, Fisher & Co. Financial Services, Inc."
34,4314571,31.0,27.0,6.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,525746.48,-16539.21,-74792.86,,-20667.75,165473.35,0.0,0.0,380940.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620349.59,-94603.11,0.0,0.0,,24192.47,,Independent Dealer,NACS,Wells Fargo Banking & Investment Services
35,0190899,11.0,9.0,,2.0,1.0,2.0,,1.0,1.0,2.0,,1.0,4.0,,-2816036.34,,-46113.41,,-2631986.42,-63416.33,0.0,0.0,-120633.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471938.34,-3287974.68,0.0,0.0,,437173.0,,Independent Dealer,NACS,Wells Fargo Advisors
36,85101110805781504597,,,,,,,,,,,,,,,-29561.73,,,,0.0,-9941.82,-19619.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29561.73,0.0,0.0,0.0,,,,Independent Dealer,NACS,RBC Wealth Management
37,4435053,46.0,55.0,,1.0,7.0,14.0,,1.0,3.0,3.0,,1.0,11.0,2.0,280976.565,-11823.975,-62935.545,2.0,213879.215,76738.015,-9640.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182154.345,98822.22,0.0,0.0,41607.95,98589.905,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
38,4461878,48.0,164.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,-2415858.105,-576962.7498,-1371865.4880000001,1.0,-2293333.5530000003,-135416.5817,12892.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804680.0303,-3220538.135,0.0,0.0,191486.1556,321001.5423,,National Broker-Dealer,NACS,Merrill Lynch
39,4484671,9.0,54.0,,2.0,4.0,5.0,,2.0,2.0,2.0,,2.0,8.0,4.0,305862.3003,-3.505,-77980.61013,,223045.5798,12482.2917,32117.18718,0.0,38217.24159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305862.3003,0.0,0.0,0.0,,2134.93,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
40,10751182883962425731,11.0,,,,1.0,,,,1.0,,,,,,1036.89,,,,1036.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.89,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Arete Wealth Management, LLC"
41,85102112166080334692,,,,,,,,,,,,,1.0,1.0,18263.03,,,,0.0,0.0,0.0,0.0,18263.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18263.03,0.0,0.0,0.0,,309777.0,4.0,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
42,10761172185051616862,3.0,2.0,,,2.0,1.0,,,1.0,1.0,,,1.0,1.0,8281.115,,-4098.36,1.0,8281.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.115,0.0,0.0,0.0,1229.445,7160.94,,Independent Dealer,IBD,Edward Jones
43,0983908,,,,,,,,,,,,,,,-101275.85,,,,0.0,-101275.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101275.85,0.0,0.0,0.0,,,,Independent Dealer,NACS,RBC Wealth Management
44,0037809,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,-37575.295,,-406657.63,1.0,-177056.295,144835.58,0.0,0.0,0.0,-5354.58,0.0,0.0,0.0,0.0,0.0,0.0,67582.605,-105157.9,0.0,0.0,,142841.425,1.0,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
45,85102113713647083972,14.0,11.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149550.7237,-583.06,-53258.99,,164435.09,1679.088741,0.0,0.0,-16563.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149550.7237,0.0,0.0,0.0,54904.67,59803.48,1.0,Independent Dealer,IBD,LPL Financial LLC
46,4334987,89.0,67.0,30.0,6.0,6.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,18.0,4.0,3350949.048,-4188.309617,-266381.805,,48764.47973,2224043.366,625508.468,0.0,452632.7338,0.0,0.0,0.0,0.0,0.0,1140213.8,0.0,2210735.248,0.0,0.0,0.0,1837428.71,1627109.4030000002,,Independent Dealer,NACS,Wells Fargo Banking & Investment Services
47,4361165,1.0,5.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,7077.27,,-93354.98,,0.0,8154.53,-1077.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7077.27,0.0,0.0,0.0,,60113.85,,Dual,IBD,"Cambridge Investment Research, Inc."
48,4479339,2.0,26.0,,,1.0,2.0,,,1.0,1.0,,,,,-30157.41,,-26441.64,,-30157.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30157.41,0.0,0.0,0.0,3692.95,6798.62,1.0,Independent Dealer,IBD,Edward Jones
49,0338284,1.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,,-64366.8305,,-48089.475,,-24375.86778,-20351.755,-19639.20772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69578.6505,5211.82,0.0,0.0,,,,Independent Dealer,IBD,"AXA Advisors, LLC"
50,4322170,,,,,,,,,,,,,,,-45421.53,,,,-1085.81,-44335.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45421.53,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
51,85101133205008204648,30.0,39.0,,1.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,,-191771.52,-106841.58,-45778.25,,-72487.75,-119283.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191771.52,0.0,0.0,0.0,20898.39,15722.65,,Independent Dealer,IBD,Edward Jones
52,0139748,21.0,15.0,9.0,8.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,7.0,3.0,1236999.01,-93708.06,-258546.24,2.0,22267.33,1216050.36,52550.27,0.0,-53868.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236999.01,0.0,0.0,0.0,232412.33,306502.0,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
53,10761172326971431365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424225.175,4.0,Independent Dealer,NACS,Wells Fargo Banking & Investment Services
54,0262972,,,,,,,,,,,,,1.0,1.0,45198.39,,,,0.0,-85480.59,130678.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45198.39,0.0,0.0,0.0,,,,Dual,IBD,Charles Schwab Investor Services
55,85102110093287378367,,,,,,,,,,,,,,,-153448.39,,,,-53549.93,-99898.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153448.39,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
56,85201123105641899730,,,,,,,,,,,,,,,-5284.91,,,,0.0,-251.73,-14.97,0.0,-5018.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5284.91,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
57,10761182374260732304,,1.0,,,,1.0,,,,1.0,,,,,-1894.34,,-1894.34,,-1894.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1894.34,0.0,0.0,0.0,,,,Independent Dealer,IBD,"AXA Advisors, LLC"
58,0117478,,,,,,,,,,,,,2.0,2.0,-231880.67,,,,296325.55,-553206.22,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-531759.67,299879.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
59,10751171795285606005,65.0,,,,5.0,,,,1.0,,,,3.0,1.0,45946.6,,,2.0,0.0,0.0,30.18,0.0,0.0,0.0,0.0,45916.42,45946.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8661.25,10244.99,,Independent Dealer,IBD,PNC Investments LLC
60,4449127,,,,,,,,,,,,,1.0,1.0,61450.76,,,,61450.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61450.76,0.0,0.0,,,,International Outlet,NACS,RBC - Global Private Banking
61,0267438,808.0,404.0,15.0,23.0,8.0,9.0,5.0,5.0,3.0,3.0,3.0,3.0,13.0,3.0,1528253.361,-789902.6031,-1047029.162,,-938035.6441,1628977.199,478675.4445,0.0,358636.3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680675.1429,847578.2182,0.0,0.0,1087803.269092,546133.0679,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
62,85202141754921832037,6.0,9.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,-32615.04,,-29395.95,1.0,-28873.75,0.0,0.0,0.0,-3741.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32615.04,0.0,0.0,0.0,8059.04,876.84,,Independent Dealer,IBD,Edward Jones
63,85201110378216437645,,,,,,,,,,,,,4.0,1.0,598049.48,,,,-17028.49,615077.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598049.48,0.0,0.0,0.0,,5666.93,1.0,Independent Dealer,IBD,LPL Financial LLC
64,4417405,,,,,,,,,,,,,,,-13771.97,,,,0.0,-13771.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13771.97,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Royal Alliance Associates, Inc."
65,4354093,4.0,23.0,,,2.0,1.0,,,1.0,1.0,,,1.0,,-76764.99,,-6852.61,2.0,2632.64,-77724.68,-1672.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76764.99,0.0,0.0,0.0,3414.71,8990.06,,Independent Dealer,IBD,Edward Jones
66,0180969,239.0,139.0,64.0,20.0,4.0,7.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,24807789.67,-212431.6,-1871757.895,1.0,24638697.09,33931.825,0.0,0.0,0.0,135160.75,0.0,0.0,0.0,0.0,0.0,0.0,423486.665,24384303.0,0.0,0.0,5311983.295,2287823.94,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
67,4456046,,3.0,,,,1.0,,,,1.0,,,,,-49947.1,,-13251.04,,-44216.59,-5730.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49947.1,0.0,0.0,0.0,,18100.0,,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
68,10751172754578531500,,,,,,,,,,,,,1.0,1.0,87938.03,,,,0.0,87938.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87938.03,0.0,0.0,0.0,,,,Independent Dealer,IBD,"American Capital Partners, LLC"
69,10751173145163436288,4.0,4.0,,,4.0,1.0,,,3.0,1.0,,,2.0,2.0,17928.285,-1030.685,-664.115,4.0,8287.575,9710.055,-69.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17928.285,0.0,0.0,0.0,19623.085,116809.06,1.0,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
70,4361328,,,,,,,,,,,,,1.0,,-144948.19,,,,0.0,-144948.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144948.19,0.0,0.0,0.0,,,,Independent Dealer,IBD,World Equity Group Inc.
71,4361397,134.0,110.0,,6.0,8.0,10.0,,4.0,3.0,3.0,,2.0,19.0,4.0,1739062.326,-69798.8376,61307.27835,1.0,410691.7742,755158.9322,565004.1069,0.0,0.0,0.0,0.0,8207.5125,0.0,0.0,82223.59875,0.0,946409.2683,470647.8885,0.0,239781.5703,332661.5134,1299653.676,2.0,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
72,4425286,,,,,,,,,,,,,,,-132990.78,,,,0.0,-132990.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132990.78,0.0,0.0,0.0,,,,Fee-Based Adviser,IBD,Sigma Financial Corp.
73,4396315,19.0,26.0,2.0,6.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,2.0,2487216.19,-24445.695,-216358.105,1.0,-6174.49,2364137.985,129252.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475195.585,2012020.605,0.0,0.0,,135052.5,,Independent Dealer,NACS,"Wells Fargo Advisors Financial Network, LLC"
74,85101142093414509345,,,,,,,,,,,,,,,-1720.74,,,,-1720.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1720.74,0.0,0.0,0.0,,,,Independent Dealer,IBD,Cetera Advisors LLC
75,0237681,,,,,,,,,,,,,1.0,1.0,187881.29,,,,191035.08,0.0,0.0,0.0,-3153.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187881.29,0.0,0.0,,,,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
76,10751192513410355842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11738.0,1.0,Independent Dealer,IBD,Janney Montgomery Scott LLC
77,0255390,374.0,252.0,105.0,19.0,1.0,5.0,1.0,4.0,1.0,3.0,1.0,2.0,5.0,2.0,8649718.56,-63439.805,-1336652.07,,9398288.146,-1233097.673,484528.0865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8603310.7,46407.86,0.0,0.0,5166571.5,3767105.5,,Independent Dealer,NACS,"Wells Fargo Advisors Financial Network, LLC"
78,85102141613070859043,,,,,,,,,,,,,,,344.78,,,,0.0,0.0,344.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.78,0.0,0.0,0.0,,,,Fee-Based Adviser,IBD,1st Global Capital Corp.
79,0354082,,,,,,,,,,,,,6.0,1.0,1887132.11,,,,2168735.94,-274676.22,-6927.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-281524.77,0.0,0.0,2168656.88,,,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
80,0346970,187.0,13.0,57.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,1815439.3469999998,-8771.916054000001,-41130.69319,1.0,41919.31832,1776733.991,-3213.961905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778165.055,37274.2922,0.0,0.0,1795396.95236,1651722.0780000002,1.0,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
81,0348426,,,,,,,,,,,,,8.0,4.0,1729303.67,,,,264234.17,891607.5,430512.0,0.0,142950.0,0.0,0.0,0.0,0.0,0.0,1465069.5,0.0,-26280.92,290515.09,0.0,0.0,,,,Independent Dealer,NACS,RBC Wealth Management
82,0057441,2.0,2.0,1.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,4.0,2.0,218167.21,-1306.5,-771.41,2.0,81841.295,184328.425,-22495.87,0.0,-25506.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90526.385,290271.99,0.0,18421.605,269356.325,138146.49,1.0,National Broker-Dealer,NACS,Merrill Lynch
83,85101112823303762378,,,,,,,,,,,,,,,-74079.94,,,,-74079.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74079.94,0.0,0.0,0.0,,,,Dual,IBD,"Independent Financial Group, LLC"
84,10751200154504269131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dual,IBD,Next Financial Group
85,0261614,90.0,159.0,37.0,11.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,16383696.18,-66558.04,-1568261.05,,1122.28,16348143.45,34430.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15852.145,16399548.33,0.0,0.0,5207362.12,1368214.89,,Independent Dealer,NACS,RBC Wealth Management
86,85201120714548087630,5.0,6.0,,,2.0,2.0,,,2.0,2.0,,,,,-786.13,,-2295.25,2.0,0.0,-787.41,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-786.13,0.0,0.0,0.0,,581.61,1.0,Independent Dealer,IBD,"Woodbury Financial Services, Inc."
87,10761182085842339087,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,132091.0,,,1.0,0.0,132091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132091.0,0.0,0.0,,,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
88,85201141113574751524,,,,,,,,,,,,,,,-11572.21,,,,-1010.56,0.0,-10561.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11572.21,0.0,0.0,0.0,,,,Fee-Based Adviser,IBD,1st Global Capital Corp.
89,0171644,,,,,,,,,,,,,1.0,1.0,23211.25,,,,-42502.22,1693.47,64020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64020.0,0.0,-40808.75,0.0,0.0,0.0,,,,Bank/Trust,IBD,Cetera Investment Services LLC
90,10761192515412739919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independent Dealer,IBD,Edward Jones
91,4359000,,,,,,,,,,,,,3.0,2.0,489193.46,,,,312078.13,177115.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489193.46,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
92,4303762,6.0,3.0,1.0,,3.0,3.0,1.0,,2.0,2.0,1.0,,4.0,2.0,195975.8064,,-2402.183674,,32501.438589999998,172600.2793,0.0,0.0,-9125.911484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205101.7178,-9125.911484,0.0,0.0,,47536.27,1.0,Independent Dealer,NACS,Wells Fargo Advisors
93,85102110184866439410,,,,,,,,,,,,,,,-13164.63,,,,0.0,-13164.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13164.63,0.0,0.0,0.0,,,,Bank/Trust,IBD,Park Avenue Securities LLC
94,4415191,,,,,,,,,,,,,,,-2597.27,,,,3212.94,-5810.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3212.94,-5810.21,0.0,0.0,,,,Independent Dealer,IBD,"Avantax Investment Services, Inc."
95,85201142343125790546,6.0,4.0,,,6.0,3.0,,,2.0,2.0,,,2.0,1.0,12218.91,,-4059.15,6.0,692.0,0.0,-1984.38,0.0,0.0,0.0,0.0,13511.29,13511.29,0.0,0.0,0.0,-1292.38,0.0,0.0,0.0,,1299.15,,Independent Dealer,IBD,Edward Jones
96,4455467,112.0,62.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,211118.78,-3763.465,-329693.755,2.0,29229.9,181888.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68212.37,142906.41,0.0,0.0,227226.7,85042.46,,National Broker-Dealer,NACS,Merrill Lynch
97,00872121366879233173,,,,,,,,,,,,,,,-11829.27,,,,-11829.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11829.27,0.0,0.0,0.0,,,,Independent Dealer,IBD,"AXA Advisors, LLC"
98,10761172634982188073,12.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5045.42,,-25428.1,1.0,-9669.88,-25213.41,44520.42,0.0,-4591.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5045.42,0.0,0.0,0.0,48390.759999999995,82865.01,,Independent Dealer,IBD,Edward Jones
99,0259694,,,,,,,,,,,,,1.0,1.0,724521.89,,,,724521.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724521.89,0.0,0.0,,,,National Broker-Dealer,NACS,Merrill Lynch
100,0260125,10.0,12.0,6.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,7.0,2.0,80959.83,-67962.145,-81170.125,,146776.67,117914.745,-59724.68,0.0,-124006.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-268837.68,349797.51,0.0,0.0,170168.01,1009.38,,National Broker-Dealer,NACS,Merrill Lynch
101,0262251,,,,,,,,,,,,,,,-7695049.45,,,,-7695049.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7695049.45,0.0,0.0,,,,Independent Dealer,IBD,Nesbitt Burns Inc.
102,85101142074054055447,4.0,3.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,-339090.54,,-33586.72,1.0,-313930.82,0.0,-25159.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-339090.54,0.0,0.0,0.0,,38211.0,,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
103,4365965,31.0,18.0,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,-341437.06,,-23050.77,1.0,23113.78,-364550.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28374.06,-313063.0,0.0,0.0,,,,Independent Dealer,IBD,Janney Montgomery Scott LLC
104,4334264,58.0,32.0,9.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,3.0,8240860.99,,-202472.715,,7035177.13,1119835.885,4875.0,0.0,80972.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8087555.865,153305.125,0.0,0.0,,,,Independent Dealer,NACS,Wells Fargo Advisors
105,4427938,,,,,,,,,,,,,,,-23326.89,,,,0.0,-23326.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23326.89,0.0,0.0,0.0,,,,Independent Dealer,IBD,Thrivent Investment Management Inc.
