CONTACT_ID,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,sales_curr,sales_12M,redemption_curr,redemption_12M,new_Fund_added_12M,aum_AC_EQUITY,aum_AC_FIXED_INCOME_MUNI,aum_AC_FIXED_INCOME_TAXABLE,aum_AC_MONEY,aum_AC_MULTIPLE,aum_AC_PHYSICAL_COMMODITY,aum_AC_REAL_ESTATE,aum_AC_TARGET,aum_P_529,aum_P_ALT,aum_P_CEF,aum_P_ETF,aum_P_MF,aum_P_SMA,aum_P_UCITS,aum_P_UIT,refresh_date
4425759,,6,,,,2,,,,2,,,,,-227072.09,,,-126.89,-7444.42,,-3024.16,-224047.93,0,0,0,0,0,0,0,0,0,0,-227072.09,0,0,0,12/31/2018
85202121714152611503,,,,,,,,,,,,,1,1,21100,,,,,,21100,0,0,0,0,0,0,0,0,0,0,0,21100,0,0,0,12/31/2018
4461153,27,44,1,1,2,4,1,1,1,2,1,1,1,1,-777.77,4082.64,27073.41,-437.11,-50619.17,,22601.04,-23378.81,0,0,0,0,0,0,0,0,0,0,-777.77,0,0,0,12/31/2018
4489093,,1,,1,,1,,1,,1,,1,1,1,-176487.17,,,,-30648.91,,-182410.65,5923.48,0,0,0,0,0,0,0,0,0,0,-176487.17,0,0,0,12/31/2018
85202112285954550169,,,,,,,,,,,,,4,2,1413358.21,,,,,,0,652332.65,761025.56,0,0,0,0,0,0,0,0,0,1413358.21,0,0,0,12/31/2018
4314041,24,45,,,3,6,,,3,3,,,8,3,104158.1156,3084.321741,40857.73725,-8218.684585,-35081.16705,1,27354.50997,101325.4716,14563.78012,0,-41092.35771,2006.71163,0,0,0,0,6156.25,0,142540.4575,-44538.59186,0,0,12/31/2018
00872152306246780150,18,9,2,2,2,1,2,1,2,1,2,1,1,1,-11022.93,882,76712,-27653.12,-60963.81,2,0,28187,-39209.93,0,0,0,0,0,0,0,0,0,-11022.93,0,0,0,12/31/2018
0189986,,1,,1,,1,,1,,1,,1,2,,-93475.77,,,,-12822.42,,-33689.93,-59656.01,-129.83,0,0,0,0,0,0,0,47745.23,0,-141221,0,0,0,12/31/2018
4340997,,,,,,,,,,,,,,,-51097.09,,,,,,0,-51097.09,0,0,0,0,0,0,0,0,0,0,-51097.09,0,0,0,12/31/2018
4485838,9,10,8,6,3,4,3,2,2,2,2,2,8,3,1619698.35,400000,898490,-68140.69,-143012.08,1,124199.34,1275848.84,219650.17,0,0,0,0,0,0,0,0,0,509708.35,1109990,0,0,12/31/2018
0345646,,,,,,,,,,,,,1,1,56137.145,,,,,,56137.145,0,0,0,0,0,0,0,0,0,0,0,0,56137.145,0,0,12/31/2018
00872173274022451792,11,,,,1,,,,1,,,,,,2011.06,95.73,1915.33,,,1,0,0,0,0,0,0,0,2011.06,2011.06,0,0,0,0,0,0,0,12/31/2018
85201140353555884984,11,28,4,3,4,3,3,2,3,3,2,2,4,3,356787.42,,203778.36,,-502658.9,1,280475,32023.62,44288.8,0,0,0,0,0,0,0,0,0,143236.42,213551,0,0,12/31/2018
0007546,22,2,19,2,2,2,2,2,1,1,1,1,9,3,25567148.09,,733360.145,,-67959.115,,1545964.715,23198929.82,822253.55,0,0,0,0,0,0,0,11716118.13,0,12375686.86,1475343.1,0,0,12/31/2018
4350584,,,,,,,,,,,,,1,,-33977.30929,,,,,,-28611.98311,-5365.326184,0,0,0,0,0,0,0,0,0,0,-30702.58929,-3274.72,0,0,12/31/2018
0200255,56,,,,1,,,,1,,,,3,2,200780.14,876.6,7716,,,,9602.1,3990.04,187188,0,0,0,0,0,0,0,422097.75,0,-221317.61,0,0,0,12/31/2018
4441871,,2,,1,,2,,1,,2,,1,,,-59147.66,,,,-25637.61,,0,-53933.5,0,0,-5214.16,0,0,0,0,0,0,0,-59147.66,0,0,0,12/31/2018
4442232,,22,,3,,2,,1,,1,,1,2,,-3389084.563,,,-19763.585,-128279.79,,-2364206.233,-151918.455,-39482.375,0,-833477.5,0,0,0,0,0,0,0,215203.375,-3612289.77,0,8001.832421,12/31/2018
4310024,,,,,,,,,,,,,3,2,1934291.51,,,,,,1959820.56,-903294.65,877765.6,0,0,0,0,0,0,0,0,0,1934291.51,0,0,0,12/31/2018
0157391,,,,,,,,,,,,,2,,-64908.97,,,,,,-6.4,-64902.57,0,0,0,0,0,0,0,0,0,0,-64908.97,0,0,0,12/31/2018
1733435,269,184,27,7,2,3,2,2,2,2,2,2,5,3,4929187.02,28383.64,1308647.26,-171263.12,-410022.705,,277458.54,4588412.135,63316.345,0,0,0,0,0,0,0,0,0,4929187.02,0,0,0,12/31/2018
4303313,2,3,1,2,2,3,1,2,1,2,1,1,4,1,64591.71,10.97,122472.96,,-233803.21,,63090.24,1501.47,0,0,0,0,0,0,0,0,0,0,181412.71,-116821,0,0,12/31/2018
4465864,2,33,,,1,3,,,1,2,,,3,1,146815.86,,479.27,,-34166.31,1,-70376.48,217192.34,0,0,0,0,0,0,0,0,0,0,146815.86,0,0,0,12/31/2018
4400956,,,,,,,,,,,,,,,-77906.9,,,,,,-9225.96,-68680.94,0,0,0,0,0,0,0,0,0,0,-77906.9,0,0,0,12/31/2018
4468899,,,,,,,,,,,,,,,-1171.84,,,,,,-1171.84,0,0,0,0,0,0,0,0,0,0,0,-1171.84,0,0,0,12/31/2018
85101140426425216390,,,,,,,,,,,,,,,-3948.9,,,,,,-3948.9,0,0,0,0,0,0,0,0,0,0,0,-3948.9,0,0,0,12/31/2018
4366989,2,,,,1,,,,1,,,,3,1,-41817.325,,568.97,,,,12619.035,-54436.36,0,0,0,0,0,0,0,0,0,0,-41817.325,0,0,0,12/31/2018
0221466,64,59,37,22,6,4,5,4,2,2,2,2,10,4,11755630.01,25008.11,8444244.65,-13100.42,-1525099.77,2,6606850.965,4829650.67,16309.1,0,302819.27,0,0,0,0,0,0,0,2285177.08,9470452.925,0,0,12/31/2018
4437232,,,,,,,,,,,,,3,2,161188.18,,,,,,61188.18,100000,0,0,0,0,0,0,0,0,0,0,161188.18,0,0,0,12/31/2018
00872152306246779961,2,,,,1,,,,1,,,,1,1,16290,,16290,,,1,0,16290,0,0,0,0,0,0,0,0,0,0,16290,0,0,0,12/31/2018
4435242,,,,,,,,,,,,,,,-115128.8,,,,,,0,-115128.8,0,0,0,0,0,0,0,0,0,0,-115128.8,0,0,0,12/31/2018
4447980,243,373,6,21,1,4,1,3,1,2,1,1,,,-175611.3252,10000,328303.7301,,-1195349.305,,-37545.62303,-138065.7022,0,0,0,0,0,0,0,0,0,0,-175611.3252,0,0,0,12/31/2018
00872121366840629076,2,3,,,2,3,,,2,2,,,2,1,-51602.455,,2053.36,,-5745.12,1,8693.18,-56641.005,-3654.63,0,0,0,0,0,0,0,0,0,-51602.455,0,0,0,12/31/2018
85201131003422532783,1,,,,1,,,,1,,,,,,549.36,,549.36,,,1,0,0,549.36,0,0,0,0,0,0,0,0,0,549.36,0,0,0,12/31/2018
4476313,7,13,3,9,1,2,1,2,1,2,1,2,1,1,-231818.89,,63000,,-332507.78,,49169.75,-280988.64,0,0,0,0,0,0,0,0,0,0,-231818.89,0,0,0,12/31/2018
4476323,,2,,1,,2,,1,,2,,1,1,1,6641.76,,,,-63095.89,,0,6920.19,-278.43,0,0,0,0,0,0,0,0,0,6641.76,0,0,0,12/31/2018
4338850,93,11,30,2,3,2,2,1,2,2,1,1,4,2,33271675.08,94702.5,2478489.105,-50000,-90694.005,,-2009.08,32184150.62,1089533.535,0,0,0,0,0,0,0,0,0,-2009.08,33273684.16,0,0,12/31/2018
4350779,,,,,,,,,,,,,1,1,166250.86,250000,,,,,-4257.545,213859.74,0,0,-43351.335,0,0,0,0,0,0,0,166250.86,0,0,0,12/31/2018
4373183,7,9,1,1,3,5,1,1,2,2,1,1,9,2,407144.92,1912,29948,-1716.87,-44657.02,,290972.83,-28292.51,144464.6,0,0,0,0,0,0,0,460670.05,0,-53525.13,0,0,0,12/31/2018
0199359,,,,,,,,,,,,,,,-18513.2,,,,,,0,-18513.2,0,0,0,0,0,0,0,0,0,0,-18513.2,0,0,0,12/31/2018
85102171014471650604,,,,,,,,,,,,,,,-5626.295,,,,,,-5626.295,0,0,0,0,0,0,0,0,0,0,0,-5626.295,0,0,0,12/31/2018
85102171164425509579,,,,,,,,,,,,,,,3250,,,,,,0,0,0,0,3250,0,0,0,0,0,0,0,3250,0,0,0,12/31/2018
85102161694000796549,5,14,1,,3,3,1,,3,3,1,,1,1,9817.61,,14460.95,-990.56,-5695.42,1,720.91,-193.77,-13757.7,0,23048.17,0,0,0,0,0,0,0,9817.61,0,0,0,12/31/2018
4475745,19,20,2,,3,2,2,,2,2,2,,3,2,282622.38,,152966.09,-635.53,-40542,,259819.88,40622.17,-17819.67,0,0,0,0,0,0,0,0,0,62664.38,219958,0,0,12/31/2018
85102141835675470245,,,,,,,,,,,,,,,-40900.44,,,,,,0,-40900.44,0,0,0,0,0,0,0,0,0,0,-40900.44,0,0,0,12/31/2018
4392560,3,1,3,,1,1,1,,1,1,1,,1,1,582198.37,,619734.05,,-3072.18,1,-3072.18,585270.55,0,0,0,0,0,0,0,0,0,0,582198.37,0,0,0,12/31/2018
85101111983553286333,4,1,2,1,2,1,2,1,1,1,1,1,4,,-73428.41,,370237.04,,-10980.73,2,-65965.53,-7462.88,0,0,0,0,0,0,0,0,0,0,-73428.41,0,0,0,12/31/2018
4347472,,1,,,,1,,,,1,,,,,-11906.37,,,,-534.16,,-11906.37,0,0,0,0,0,0,0,0,0,0,0,-11906.37,0,0,0,12/31/2018
4398925,,,,,,,,,,,,,1,1,7644.515,,,,,,6554.485,1090.03,0,0,0,0,0,0,0,0,0,0,7644.515,0,0,0,12/31/2018
0210460,27,7,,1,6,5,,1,2,2,,1,12,2,-90841.55,230.79,16380.65,,-62861.42,5,112664.5,-250621.31,0,0,0,0,0,47115.26,47115.26,0,0,0,-268165.38,-178243.12,0,308451.69,12/31/2018
85202141065908010932,10,3,5,2,4,2,3,2,3,2,2,2,5,4,583300.69,,265212.94,,-296881.16,2,24875.08,391619.73,103330.94,0,63474.94,0,0,0,0,0,0,0,583300.69,0,0,0,12/31/2018
0015023,3,,2,,1,,1,,1,,1,,2,1,4330024.49,,551269.5,,,,4501498.8,0,0,0,-171474.31,0,0,0,0,0,0,0,0,4330024.49,0,0,12/31/2018
4479825,1,5,,,1,2,,,1,1,,,,,-7483.65,,20.4,,-5577.85,,-7483.65,0,0,0,0,0,0,0,0,0,0,0,-7483.65,0,0,0,12/31/2018
85101170483960327831,44,13,,,3,1,,,2,1,,,,,-8802.105,35.91,11201.74,,-33532.635,,0,0,-12801.135,0,0,0,0,3999.03,3999.03,0,0,0,-12801.135,0,0,0,12/31/2018
0211827,15,21,4,7,4,4,3,4,2,3,2,3,6,4,318660.66,,107810.62,-1000,-216381.75,,25786.93,16577.08,223116.83,0,53179.82,0,0,0,0,0,0,0,318660.66,0,0,0,12/31/2018
85202110233544761157,372,635,52,13,21,10,6,4,4,4,2,2,9,4,2043893.95,139346.58,1797062.985,-19941.01,-1029996.04,13,166933.78,1397980.585,447466.055,0,0,0,0,31513.53,33798.57,0,0,0,1762494.98,247600.4,0,0,12/31/2018
1436591,1,16,,1,1,6,,1,1,2,,1,7,1,-1526709.553,7747,1223.375,-1200,-47008.6295,1,-1442554.533,-127165.7453,0,0,0,0,43010.725,0,0,0,0,0,-188673.8878,-1507872.598,0,169836.9325,12/31/2018
4362495,,,,,,,,,,,,,,,-13649.145,,,,,,-13649.145,0,0,0,0,0,0,0,0,0,0,0,-13649.145,0,0,0,12/31/2018
4471974,25,3,5,,3,2,1,,2,1,1,,2,1,130112.31,225.39,163406.72,,-1355.77,1,-14982.16,145094.47,0,0,0,0,0,0,0,0,0,0,130112.31,0,0,0,12/31/2018
85201112313737357743,,,,,,,,,,,,,1,1,6000,,,,,,0,6000,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,12/31/2018
85201113233444886713,,,,,,,,,,,,,1,1,3695.62,,,,,,-2806.11,6501.73,0,0,0,0,0,0,0,0,0,0,3695.62,0,0,0,12/31/2018
10751200864130821106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
85202112283517408273,,,,,,,,,,,,,1,1,134519.27,,,,,,134519.27,0,0,0,0,0,0,0,0,0,0,0,134519.27,0,0,0,12/31/2018
85101151025433476579,,1,,1,,1,,1,,1,,1,,,-64809,,,,-64429.74,,-379.26,-64429.74,0,0,0,0,0,0,0,0,0,0,-64809,0,0,0,12/31/2018
85101113365087514002,,,,,,,,,,,,,1,1,359999.95,,,,,,359999.95,0,0,0,0,0,0,0,0,0,0,0,359999.95,0,0,0,12/31/2018
85102142803932340540,,,,,,,,,,,,,,,-38320.05,,,,,,-38320.05,0,0,0,0,0,0,0,0,0,0,0,-38320.05,0,0,0,12/31/2018
85102142434261641390,22,9,5,,5,1,3,,2,1,2,,4,2,57490.38,191.43,44358.89,-236.99,-8369.27,5,-8606.26,0,11527.39,0,0,0,0,54569.25,66096.64,0,0,0,-8606.26,0,0,0,12/31/2018
0272616,,2,,1,,1,,1,,1,,1,5,3,106320.025,,,,-23410.26,,151194.995,-83342.43,19777.145,0,18690.315,0,0,0,0,0,0,0,196283.65,-89963.625,0,0,12/31/2018
85201151023211217486,,1,,,,1,,,,1,,,1,1,10041.1,,,,-2147.94,,0,-3049.48,13090.58,0,0,0,0,0,0,0,0,0,10041.1,0,0,0,12/31/2018
4350444,13,,,,1,,,,1,,,,2,1,19649.25,97.495,1253.62,,,,1929.02,17720.23,0,0,0,0,0,0,1929.02,0,0,0,17720.23,0,0,0,12/31/2018
4477788,3,5,,1,1,4,,1,1,3,,1,1,1,45073.2,515.13,695.09,,-23945.93,,-19091.22,71066.43,0,0,-6902.01,0,0,0,0,0,0,0,-42457.78,87530.98,0,0,12/31/2018
85202132495582263342,6,9,,,2,2,,,2,2,,,,,355.85,,19651.28,,-19295.43,2,0,171.2,184.65,0,0,0,0,0,0,0,0,0,355.85,0,0,0,12/31/2018
10751183404312040280,,1,,,,1,,,,1,,,,,-228.3,,,,-228.3,,-228.3,0,0,0,0,0,0,0,0,0,0,0,-228.3,0,0,0,12/31/2018
10751182595284958306,,6,,,,3,,,,2,,,2,1,-21559.28,,,,-21559.28,,0,12363.08,-33922.36,0,0,0,0,0,0,0,0,0,-21559.28,0,0,0,12/31/2018
10751182805581310888,,,,,,,,,,,,,,,-171063.27,,,,,,-171063.27,0,0,0,0,0,0,0,0,0,0,0,-171063.27,0,0,0,12/31/2018
85201152274152942253,,,,,,,,,,,,,,,-294330.53,,,,,,-22837.47,0,-271493.06,0,0,0,0,0,0,0,0,0,-294330.53,0,0,0,12/31/2018
85201152584032690702,,,,,,,,,,,,,,,-1388.79,,,,,,0,0,0,0,-1388.79,0,0,0,0,0,0,0,-1388.79,0,0,0,12/31/2018
4395571,16,5,,3,1,3,,2,1,2,,1,3,2,31079.46,300,6640.03,,-65728.53,,-40948.715,53971.315,18056.86,0,0,0,0,0,0,0,0,0,31079.46,0,0,0,12/31/2018
10751190574073964092,,1,,1,,1,,1,,1,,1,,,-27368.16,,,,-27368.16,,0,0,-27368.16,0,0,0,0,0,0,0,0,0,-27368.16,0,0,0,12/31/2018
4394336,,,,,,,,,,,,,,,-99863.24,,,,,,0,-99863.24,0,0,0,0,0,0,0,0,0,0,-99863.24,0,0,0,12/31/2018
0222442,6,32,,1,2,4,,1,1,2,,1,1,,-296515.26,,3157.21,-60448.26,-60331.45,,-85301.57,-58495.7,-44068.65,0,-108649.34,0,0,0,0,0,0,0,-296515.26,0,0,0,12/31/2018
4360325,81,34,2,3,4,5,1,3,3,3,1,3,15,3,254328.33,9.1,121126.87,-93159.78,-187077.51,1,-213766.48,393494.19,38166.76,0,36433.86,0,0,0,0,0,0,0,254328.33,0,0,0,12/31/2018
0092109,,,,,,,,,,,,,,,-99157.02,,,,,,-5272.51,-93884.51,0,0,0,0,0,0,0,0,0,0,-99157.02,0,0,0,12/31/2018
0221878,7,6,2,2,3,5,1,2,2,2,1,1,4,1,73365.49763,,128707.13,,-52693.27237,1,80739.63763,-10.8,-7363.34,0,0,0,0,0,0,0,0,0,126845.5376,-53480.04,0,0,12/31/2018
4330640,,7,,1,,1,,1,,1,,1,1,,-1601211.508,,,,-25827.182,,-1454872.747,-99751.72056,0,0,0,-46587.04053,0,0,0,0,0,0,-528948.266,-1072263.242,0,0,12/31/2018
85101132165414943593,1,3,,1,1,2,,1,1,1,,1,1,,-114626.1,,7337.37,,-88311.98,,0,-114626.1,0,0,0,0,0,0,0,0,0,0,-114626.1,0,0,0,12/31/2018
4488252,26,86,13,4,6,3,5,2,3,3,3,2,9,3,2448762.58,,1557438.81,,-217473.94,3,298392.43,1746471.83,403443.5,0,454.82,0,0,0,0,0,0,0,2448762.58,0,0,0,12/31/2018
85202162325269372331,9,,,,1,,,,1,,,,,,-46771.35,10.81,233.49,,,1,244.3,-47015.65,0,0,0,0,0,0,0,0,0,0,-46771.35,0,0,0,12/31/2018
85202162353564539849,,1,,,,1,,,,1,,,,,-7569.14,,,,-5569.14,,0,-7569.14,0,0,0,0,0,0,0,0,0,0,-7569.14,0,0,0,12/31/2018
0359973,12,73,3,4,6,8,3,3,3,4,2,2,10,3,3768355.378,71188,88896.87268,-20682.47,-140923.7696,2,-81055.56824,3757680.458,57094.742,0,34635.7462,0,0,0,0,0,0,0,238305.4482,3530049.93,0,0,12/31/2018
4370619,14,1,,,3,1,,,2,1,,,2,1,-361381.815,239.8,770.41,,-306.48,2,-370146.48,14034.355,-5269.69,0,0,0,0,0,0,0,0,0,-361381.815,0,0,0,12/31/2018
10761182904222882194,2,,1,,1,,1,,1,,1,,1,1,87465.2,,87465.2,,,1,87465.2,0,0,0,0,0,0,0,0,0,0,0,87465.2,0,0,0,12/31/2018
85101103664166173168,38,30,5,1,5,5,3,1,2,3,2,1,5,2,1534868.9,21779.71,1412857.54,-71954.61,-62618.79,3,16085.31,1516842.75,1940.84,0,0,0,0,0,0,0,0,0,253505.97,1281362.93,0,0,12/31/2018
85101152883233136896,58,,,,4,,,,1,,,,2,1,7700.89,248.95,13184.66,,,3,0,0,-9604.81,0,0,0,0,17305.7,17305.7,0,0,0,-9604.81,0,0,0,12/31/2018
85101153093677440770,6,5,1,3,3,3,1,2,2,2,1,1,12,3,757007.79,,36150.7,,-62127.27,,133356,373797.29,249854.5,0,0,0,0,0,0,0,0,0,658651.79,0,0,98356,12/31/2018
4311030,42,14,1,1,1,2,1,1,1,2,1,1,2,1,-4025438.07,,83491.48,,-198505.61,,50498.62,-4069339.4,0,0,0,-6597.29,0,0,0,0,0,0,-92122.39,-4069339.4,0,136023.72,12/31/2018
4319006,9,9,,1,1,1,,1,1,1,,1,1,1,-17361.395,,512.51,,-21463.19,,-28004.68,11844.985,-1201.7,0,0,0,0,0,0,0,0,0,-17361.395,0,0,0,12/31/2018
4349043,9,7,,1,1,1,,1,1,1,,1,1,1,-240066.66,,8782.17,,-12448.17,,-289183.71,0,49117.05,0,0,0,0,0,0,0,0,0,49042.79,-289109.45,0,0,12/31/2018
85201131834326194280,,,,,,,,,,,,,,,2774,,,,,,2774,0,0,0,0,0,0,0,0,0,0,0,2774,0,0,0,12/31/2018
4403187,7,21,5,,3,6,2,,2,2,2,,4,3,1455994.562,,1091774.384,-8666.673246,-13254.0478,,154655.7261,446979.2343,-44681.45141,0,-958.947429,0,900000,0,0,900000,0,0,-196248.4132,752242.9748,0,0,12/31/2018
4337986,2,,,,1,,,,1,,,,,,-33368.46,,547.65,,-0.94,,-33368.46,0,0,0,0,0,0,0,0,0,0,0,-33368.46,0,0,0,12/31/2018
4486198,46,83,2,3,8,13,2,2,4,4,1,2,11,4,1140087.415,6235,176986.35,-84902.12,-245025.25,2,96986.86,988877.005,11152.455,0,43071.095,0,0,0,0,0,0,0,1140087.415,0,0,0,12/31/2018
4458830,,,,,,,,,,,,,,,-525284.64,,,,,,-388933.59,-136351.05,0,0,0,0,0,0,0,0,0,0,-525284.64,0,0,0,12/31/2018
85101121204293161075,,,,,,,,,,,,,,,-5101.62,,,,,,0,-5101.62,0,0,0,0,0,0,0,0,0,0,-5101.62,0,0,0,12/31/2018
4419429,20,10,5,5,9,6,5,5,1,2,1,2,5,1,680702.4,8769.94,1030652.26,-78251.76,-280468.04,9,0,-10369.92,0,0,0,0,0,691072.32,0,0,0,0,680702.4,0,0,0,12/31/2018
4487223,,,,,,,,,,,,,,,6540,,,,,,3800,0,0,0,2740,0,0,0,0,0,0,0,6540,0,0,0,12/31/2018
85102113714852777311,117,49,,3,12,12,,2,3,3,,1,9,2,1802715.87,10185.14,123504.19,,-311243.84,1,21552.8,-39977.82,201.51,0,0,0,0,1820939.38,0,0,0,0,1802715.87,0,0,0,12/31/2018
4460101,13,32,4,5,5,6,2,3,3,3,2,3,4,2,119025.07,7978.3,88640.24,-24799.44,-100403.07,3,-14762.93,123788,10000,0,0,0,0,0,0,0,0,0,-8936.09,127961.16,0,0,12/31/2018
10751180915036611460,21,6,,,3,4,,,1,1,,,2,1,23377.07,,30706,,-7328.93,3,23377.07,0,0,0,0,0,0,0,0,0,0,0,23377.07,0,0,0,12/31/2018
0318226,9,2,,,3,2,,,2,1,,,5,3,-100271.9861,,20182.565,,-487.965,1,12789.58334,-373364.5379,34547.62955,0,0,225755.3389,0,0,0,0,225755.3389,0,29814.80881,-355842.1338,0,0,12/31/2018
0148767,161,55,1,,4,3,1,,3,3,1,,9,,-3052774.644,2616.015,216711.922,-34295.368,-9044.324,1,-585397.7925,-665559.5655,-0.5255,0,-1801816.76,0,0,0,0,0,0,0,-46628.551,-3057431.453,0,51285.36,12/31/2018
0052124,1,1,1,,1,1,1,,1,1,1,,3,1,-312917.53,,16000,,-1883.24,,6128.895,-295848.965,-23197.46,0,0,0,0,0,0,0,0,0,-312917.53,0,0,0,12/31/2018
4460699,,,,,,,,,,,,,2,1,293964.85,,,,,,0,293964.85,0,0,0,0,0,0,0,0,0,0,293964.85,0,0,0,12/31/2018
85201143674367868240,,1,,,,1,,,,1,,,,,-6386.25,,,-15,-15,,-6386.25,0,0,0,0,0,0,0,0,0,0,0,-6386.25,0,0,0,12/31/2018
85101132095923779699,,,,,,,,,,,,,,,-43935.35,,,,,,-22602.99,-19777.16,0,0,-1555.2,0,0,0,0,0,0,0,-43935.35,0,0,0,12/31/2018
4328958,16,2,1,,3,2,1,,3,2,1,,3,2,223050.9225,,76496.7375,,-666.645,2,-13998.155,193596.8375,43452.24,0,0,0,0,0,0,0,0,0,223050.9225,0,0,0,12/31/2018
10761182514064689505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
85101110776517048170,,3,,,,1,,,,1,,,,,-146219.03,,,,-7221.93,,-145038.675,0,-1180.355,0,0,0,0,0,0,0,0,0,-146219.03,0,0,0,12/31/2018
4433289,,,,,,,,,,,,,,,-582818.09,,,,,,-52340.15,-531916.47,1438.53,0,0,0,0,0,0,0,0,0,-582818.09,0,0,0,12/31/2018
0333637,29,26,3,5,6,10,3,3,3,3,2,2,13,3,505243.73,944,99501.86,-332540.14,-271520.21,,36752.5,175825.7,295237.9,0,0,-2572.37,0,0,0,0,106215,0,399028.73,0,0,0,12/31/2018
0178517,,26,,1,,3,,1,,2,,1,2,1,246195.27,,,-648,-15717,,-13615,259810.27,0,0,0,0,0,0,0,0,0,0,246195.27,0,0,0,12/31/2018
0057856,6,4,,,2,2,,,1,1,,,5,2,584247.6103,,26035.71,,-7750,2,144281.1703,439966.44,0,0,0,0,0,0,0,0,0,0,16535.71,474721.56,0,92990.34028,12/31/2018
85201131335304871407,,,,,,,,,,,,,,,-49307.19,,,,,,-35248.19,0,-14059,0,0,0,0,0,0,0,0,0,-49307.19,0,0,0,12/31/2018
85101161747254390128,1,9,,,1,1,,,1,1,,,1,,390.44,,3600,-1.2,-21.75,,0,0,390.44,0,0,0,0,0,0,0,0,0,390.44,0,0,0,12/31/2018
4419609,1,7,,,1,1,,,1,1,,,,,-20586.21,102.45,2146.22,-1764.91,-7474.31,1,-13958.59,-6627.62,0,0,0,0,0,0,0,0,0,0,-20586.21,0,0,0,12/31/2018
0069048,,1,,,,1,,,,1,,,3,1,-168656.54,,,,-5444.2,,-12336,-182105.54,25785,0,0,0,0,0,0,0,25785,0,-194441.54,0,0,0,12/31/2018
1480912,,,,,,,,,,,,,3,2,26372.37,,,,,,17745.65,34314,-25687.28,0,0,0,0,0,0,0,0,0,26372.37,0,0,0,12/31/2018
4395461,26,,,,2,,,,1,,,,3,2,413138.81,795.68,11947.39,,,,0,203000,-6075.52,0,0,0,0,216214.33,216214.33,0,0,0,196924.48,0,0,0,12/31/2018
85101112814976545773,21,3,7,2,3,2,3,2,2,1,2,1,3,2,1048949.84,,383146.78,,-39231.82,1,824640,224309.84,0,0,0,0,0,0,0,0,0,0,224309.84,824640,0,0,12/31/2018
4317675,31,54,4,3,6,6,3,3,2,3,1,1,9,3,332248.82,725.71,83661.97,-245,-147004.77,,98775.36,68945.68,164527.78,0,0,0,0,0,0,0,203627.25,0,128621.57,0,0,0,12/31/2018
00872121366864190268,6,4,2,,2,2,1,,1,1,1,,1,1,97864.43,,97958.34,,-93.91,2,97864.43,0,0,0,0,0,0,0,0,0,0,0,97864.43,0,0,0,12/31/2018
4468093,40,149,6,3,7,8,3,2,3,3,2,1,5,2,424015.03,1786.41,188299.58,-918.25,-257018.68,1,123447.94,327183.32,-26616.23,0,0,0,0,0,0,0,0,0,424015.03,0,0,0,12/31/2018
10751182464047221207,3,,1,,2,,1,,2,,1,,2,2,30493.37,,30493.37,,,2,0,6657.45,23835.92,0,0,0,0,0,0,0,0,0,30493.37,0,0,0,12/31/2018
10761190435188382770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
4455970,152,55,,,2,5,,,2,2,,,3,2,190670.6725,,188935.55,-2674.655,-15960.66,1,178191.0725,0,12173.615,0,0,305.985,0,0,0,0,0,0,189197.9025,0,1472.77,0,12/31/2018
4341509,2,,,,1,,,,1,,,,7,1,906358.4908,,1902.623052,,,1,-7921.468757,912561.8414,1190.900898,0,527.217273,0,0,0,0,0,0,0,579488.5277,326869.9631,0,0,12/31/2018
0186025,29,8,9,3,5,2,3,2,2,1,2,1,6,3,4407455.1,52.99,509146.9,-150772.05,-179437.21,,1040310.72,3340180.48,26963.9,0,0,0,0,0,0,0,0,0,3358040.1,1049415,0,0,12/31/2018
85202150423677717457,85,30,40,6,5,4,5,4,2,2,2,2,3,1,1039223.51,150850,1523600,-370542.66,-346190.935,5,0,1040975.665,-1752.155,0,0,0,0,0,0,0,0,0,1039223.51,0,0,0,12/31/2018
85202151153277597010,52,,,,2,,,,1,,,,1,1,47285.06,8316.57,24417.61,,,,49982.13,0,0,0,0,0,0,-2697.07,0,0,0,0,47285.06,0,0,0,12/31/2018
4323921,,,,,,,,,,,,,2,,-86716.27,,,,,,-17095.75,-69620.52,0,0,0,0,0,0,0,0,0,0,-103517.74,16801.47,0,0,12/31/2018
85102130465049772837,5,2,1,,2,1,1,,2,1,1,,2,2,5612.74,92.8,21416.1,,-15896.16,2,-15896.16,6743.5,14765.4,0,0,0,0,0,0,0,0,0,5612.74,0,0,0,12/31/2018
10761191045185265942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
