CONTACT_ID,sales_12M,new_Fund_added_12M,refresh_date
4461173,,,12/31/2019
0051977,,,12/31/2019
4320636,149774.76,1,12/31/2019
0356215,,,12/31/2019
4487982,68714.63,1,12/31/2019
4488554,,,12/31/2019
4420875,21730.5,1,12/31/2019
4435179,90451,3,12/31/2019
85102162536348803254,,,12/31/2019
0299494,,,12/31/2019
85102150443355091244,,,12/31/2019
0259973,,,12/31/2019
85202112474804089927,41500,1,12/31/2019
0276525,957.2,,12/31/2019
4488123,,,12/31/2019
4447987,20178.555,1,12/31/2019
85202120483884843743,22569,,12/31/2019
0051198,,,12/31/2019
4397221,,,12/31/2019
0041014,744776,1,12/31/2019
0260527,,,12/31/2019
0077854,225530.14,1,12/31/2019
00872163603934082522,,,12/31/2019
00872121345059376655,,,12/31/2019
0962704,408875,1,12/31/2019
85101142054455732493,2856.19,,12/31/2019
85201150224226830128,,,12/31/2019
10751193013252434597,,,12/31/2019
1292614,103069.8,2,12/31/2019
0114611,1026243.269,2,12/31/2019
4302848,,,12/31/2019
4306085,658803.58,3,12/31/2019
85102110945896583174,,,12/31/2019
4336265,224459.8575,1,12/31/2019
0062090,,,12/31/2019
4492552,,,12/31/2019
4476086,4931.97,1,12/31/2019
4354652,0.42,,12/31/2019
0080851,,,12/31/2019
4489288,,,12/31/2019
0090305,,,12/31/2019
0202182,69340.79,,12/31/2019
85202142343763972225,157814.82,3,12/31/2019
85102160555227067066,434288.055,1,12/31/2019
4324895,262126.4238,,12/31/2019
4324900,1036324.975,,12/31/2019
4479399,388149.2708,,12/31/2019
4397256,,,12/31/2019
4475565,95306.93,3,12/31/2019
0174583,247500,1,12/31/2019
85101140344716805520,62999.62,1,12/31/2019
4417770,1462914,2,12/31/2019
85202112284783688793,310010.55,3,12/31/2019
10761173215172836979,4416,1,12/31/2019
85102103523515807417,,,12/31/2019
10751173393620707463,49889.36,4,12/31/2019
85102103723577528250,,,12/31/2019
85102110844123545347,11411.13,,12/31/2019
85201151233281878950,,,12/31/2019
4460699,,,12/31/2019
10751192093519633353,,,12/31/2019
0023528,,,12/31/2019
4308970,748,,12/31/2019
85102121574129333519,,,12/31/2019
0098590,53141.16,,12/31/2019
85202120293955517706,2758.67,,12/31/2019
85201121305427542293,36268.63,1,12/31/2019
4305131,938927.69,9,12/31/2019
4351237,,,12/31/2019
4302897,,,12/31/2019
0020496,8378980,1,12/31/2019
00872121345041711492,156748.87,,12/31/2019
4429572,,,12/31/2019
85202152894328219903,786.41,,12/31/2019
4437630,,,12/31/2019
0260114,2681928.966,,12/31/2019
4411858,,,12/31/2019
4457284,,,12/31/2019
4329064,10584.1,,12/31/2019
85201142784137203765,141768.22,1,12/31/2019
85102161037306925356,24900.27,,12/31/2019
4313226,,,12/31/2019
85201122763980877857,,,12/31/2019
4381839,781000,,12/31/2019
4479740,,,12/31/2019
85201151183639227844,136.72,,12/31/2019
85202140593130886765,,,12/31/2019
85201112335188242402,60493,,12/31/2019
85202120725518892439,,,12/31/2019
0351301,,,12/31/2019
4339964,99354.31358,1,12/31/2019
85101143254139588563,,,12/31/2019
4330759,,,12/31/2019
0284742,76532.12,1,12/31/2019
0355452,2044131.895,,12/31/2019
10761190715156932385,691990.28,1,12/31/2019
0012777,29570.46313,,12/31/2019
4452378,13379,,12/31/2019
85102110925888779892,1699125,,12/31/2019
0291508,250000,1,12/31/2019
4376143,764396.07,,12/31/2019
4378753,,,12/31/2019
0290273,20693.395,1,12/31/2019
4316596,,,12/31/2019
0294778,75886.18,1,12/31/2019
85202162116074840327,,,12/31/2019
0173643,144023.57,,12/31/2019
0307849,231025.7938,1,12/31/2019
0317674,2231438.097,2,12/31/2019
10751182814306509009,38857.41,,12/31/2019
85102112473783218037,233751.4496,1,12/31/2019
4438430,,,12/31/2019
4383951,425000,,12/31/2019
85202133606137316139,700739.0417,4,12/31/2019
4306040,20675.48,,12/31/2019
0178204,41416.99,3,12/31/2019
4441823,20896.79,,12/31/2019
4430380,,,12/31/2019
4485732,40031.86,2,12/31/2019
0231597,229074.96,4,12/31/2019
4319750,,,12/31/2019
85201131773914028555,,,12/31/2019
4448200,67525,,12/31/2019
4444734,151696.85,,12/31/2019
0036937,486912.85,,12/31/2019
4338994,421175.225,,12/31/2019
0092042,,,12/31/2019
10751172014664668684,,,12/31/2019
4452401,,,12/31/2019
0199210,,,12/31/2019
10751182966207628831,,,12/31/2019
0359703,15589.06,,12/31/2019
0361854,,,12/31/2019
0093051,5249,1,12/31/2019
85102141984933158343,80493.42,,12/31/2019
4493776,36673.87,,12/31/2019
85101163485248762637,125545.36,,12/31/2019
85201162823779488298,386.97,,12/31/2019
85201162836756042957,269500.6,2,12/31/2019
0008234,153800.74,,12/31/2019
10761191874588442476,,,12/31/2019
4466412,22252.81,3,12/31/2019
0052124,37500,1,12/31/2019
4448902,,,12/31/2019
85102151715124719660,2018054.005,,12/31/2019
4332954,,,12/31/2019
4485757,,,12/31/2019
85201142523092130803,1721.71,1,12/31/2019
85201142645603897149,7008921.144,1,12/31/2019
4372593,,,12/31/2019
4374072,982114.628,1,12/31/2019
85101110404933654665,,,12/31/2019
4412264,6889.25,,12/31/2019
10751200397007034046,,,12/31/2019
85102131944072084349,,,12/31/2019
0334086,,,12/31/2019
4417471,,,12/31/2019
4356689,17625,1,12/31/2019
85101171075389810205,,,12/31/2019
4483741,,,12/31/2019
85201152693047729488,253099.42,4,12/31/2019
0318862,61219.41,1,12/31/2019
85202113375204808063,433623.6,,12/31/2019
85201140125277472433,9324.725,,12/31/2019
4491493,,,12/31/2019
10761190685937218778,,,12/31/2019
85102141623467685113,,,12/31/2019
0028451,76554.12,,12/31/2019
0053307,508.35,,12/31/2019
10761172185253601072,,,12/31/2019
10751173625065481028,1053.16,1,12/31/2019
10761190464066651610,,,12/31/2019
4437140,,,12/31/2019
4438547,350000,1,12/31/2019
4341619,,,12/31/2019
10751193625167858180,32.6175,1,12/31/2019
4371164,,,12/31/2019
85201162134149264126,41357.42,,12/31/2019
4485522,,,12/31/2019
85101110715226541940,306.3,,12/31/2019
00872121366877223697,,,12/31/2019
4442433,122660.53,,12/31/2019
10761171745699722482,38868.01,1,12/31/2019
4397172,,,12/31/2019
4378665,,,12/31/2019
4372923,61400.58,5,12/31/2019
85102111094157035176,590.68,,12/31/2019
0000743,,,12/31/2019
85102120186018794882,228258.11,,12/31/2019
00872152564642062820,72039.04,,12/31/2019
0024207,50000,1,12/31/2019
0305691,,,12/31/2019
0140263,165000,,12/31/2019
0357160,8505.54,,12/31/2019
10751190576639294335,,,12/31/2019
0339504,100000,1,12/31/2019
85201152223684221889,7460.42,,12/31/2019
10751190025487247239,1316.17,,12/31/2019
0715300,,,12/31/2019
4400219,,,12/31/2019
85201132104070155071,,,12/31/2019
4421705,863959.105,1,12/31/2019
0271728,1032647.72,,12/31/2019
4363200,,,12/31/2019
10751171795334845155,1194.73,1,12/31/2019
4330821,14912.21,,12/31/2019
85202151025436244487,,,12/31/2019
10761182985994584163,1000.005,1,12/31/2019
85201140493843701168,350851.83,,12/31/2019
4500178,,,12/31/2019
85201132915493189183,,,12/31/2019
85201151315222322205,750.38,,12/31/2019
4303432,,,12/31/2019
1480912,8133.57,1,12/31/2019
4422241,,,12/31/2019
85102122474430595239,1424101.254,,12/31/2019
4324644,458.975,,12/31/2019
0346640,362687.03,2,12/31/2019
85101113373431253707,1038299.077,,12/31/2019
85102112713411508853,,,12/31/2019
4462564,38325.35,,12/31/2019
4465047,,,12/31/2019
0329869,,,12/31/2019
0342656,,,12/31/2019
85201112834406262251,239093.44,1,12/31/2019
10751172104217421206,3997.08,1,12/31/2019
85201161512819758885,135.5,1,12/31/2019
0259378,,,12/31/2019
85201110345351496218,1197.02,,12/31/2019
85101132953355724952,96068.03223,1,12/31/2019
85101170224228770014,,,12/31/2019
4431065,116987.2733,2,12/31/2019
10751192105587605668,,,12/31/2019
0282717,,,12/31/2019
0152465,,,12/31/2019
85201122395182161477,36099.04,,12/31/2019
4361397,1299653.676,2,12/31/2019
0222857,30660.28,1,12/31/2019
85102152283662034745,5040.57,2,12/31/2019
85102152414156922770,,,12/31/2019
10751193374550898864,528,,12/31/2019
00872121366844640161,,,12/31/2019
00872121366864190268,,,12/31/2019
0294983,191.51,2,12/31/2019
85102132253993430116,,,12/31/2019
4482886,,,12/31/2019
4426625,310407.8225,1,12/31/2019
10761191193195394630,,,12/31/2019
10751172303434633848,1085494.877,2,12/31/2019
4380739,,,12/31/2019
85201170765175807460,9073.1,,12/31/2019
4448111,,,12/31/2019
0338284,,,12/31/2019
0341456,367353.64,2,12/31/2019
85201151685672458897,7084.99,2,12/31/2019
4447984,3473602.65,1,12/31/2019
4426521,,,12/31/2019
0048338,,,12/31/2019
4442722,,,12/31/2019
85101163294071689474,,,12/31/2019
4372836,,,12/31/2019
4483793,2089157.04,1,12/31/2019
4459218,1999.8,,12/31/2019
85101112384289279798,-848.5,2,12/31/2019
4433188,,,12/31/2019
10751182795457918422,,,12/31/2019
85102150753418532658,48709.05,2,12/31/2019
85102103793900705706,34544.99,,12/31/2019
4417893,,,12/31/2019
4489994,190304.4,,12/31/2019
4432814,45677.8004,2,12/31/2019
4345524,616.99,,12/31/2019
10761193445131685358,212.09,1,12/31/2019
4495550,,,12/31/2019
10751171745870913713,79408.6,,12/31/2019
4491650,,,12/31/2019
85201142674288047109,,,12/31/2019
0232334,,,12/31/2019
85202123583660984348,1592.92,,12/31/2019
6662158,,,12/31/2019
4465482,60052,,12/31/2019
4447016,,,12/31/2019
4324875,55000,,12/31/2019
4378548,,,12/31/2019
85102140973551903958,1831.3,,12/31/2019
4475874,,,12/31/2019
4465864,2201.02,1,12/31/2019
0087701,961555,,12/31/2019
85101152135987932187,5341,,12/31/2019
0271648,106101.06,3,12/31/2019
0034147,,,12/31/2019
10751192906067120936,11811.82,2,12/31/2019
4485042,,,12/31/2019
85202110485698633277,,,12/31/2019
85101140912805677083,5956.73,,12/31/2019
4408198,91699.58,10,12/31/2019
4417563,1937964.41,2,12/31/2019
6653381,562275,1,12/31/2019
4356035,33539.5,1,12/31/2019
0084061,,,12/31/2019
0356859,,,12/31/2019
4306037,8927.17,1,12/31/2019
85201150873399724377,152898.605,2,12/31/2019
0361214,,,12/31/2019
85202120645303133068,,,12/31/2019
4438000,,,12/31/2019
85102162174639202012,6786.18,,12/31/2019
4477922,,,12/31/2019
10761182425043944686,1039.71,,12/31/2019
0332923,1872.275,,12/31/2019
85102111094815373114,50216.42,1,12/31/2019
85102113663979277513,113402.67,,12/31/2019
85202162684524890391,,,12/31/2019
0097134,,,12/31/2019
10761182904201112435,110384.212,1,12/31/2019
0221120,,,12/31/2019
0224270,,,12/31/2019
4413350,1553268.935,,12/31/2019
0124877,3724283.31,1,12/31/2019
10751193115798929630,,,12/31/2019
10761181353839211098,7609.4,1,12/31/2019
10761171825075923643,12674.45,4,12/31/2019
4480650,24888.0842,2,12/31/2019
00872121366832295339,525814,2,12/31/2019
85201151775882010655,100,,12/31/2019
85102153593941996668,,,12/31/2019
85201142934615056832,,,12/31/2019
85102111733704416779,312147.3,3,12/31/2019
85201121202979849020,,,12/31/2019
4465286,753423.985,3,12/31/2019
4449666,,,12/31/2019
85102142365101182098,58406.33,,12/31/2019
10761182455977767316,267.77,,12/31/2019
4425060,18155.9,2,12/31/2019
85101140345311311792,,,12/31/2019
85102112283674236141,,,12/31/2019
4471974,150017.14,1,12/31/2019
4347542,,,12/31/2019
4385452,,,12/31/2019
4389498,36567.07,,12/31/2019
85101112163708946066,,,12/31/2019
0057338,,,12/31/2019
4380753,33694.73,,12/31/2019
4342247,78871.905,,12/31/2019
85202123575164153306,25449.43,6,12/31/2019
4425927,77898.415,,12/31/2019
85202160485928481736,,,12/31/2019
85101122913914154200,3341190.154,2,12/31/2019
85101170453426456371,,,12/31/2019
4325923,296.94,,12/31/2019
85201112614800172546,14947.11,,12/31/2019
4326520,,,12/31/2019
85201133705167051165,5233.77,,12/31/2019
0359298,,,12/31/2019
10761193335396183249,20000,1,12/31/2019
4405578,,,12/31/2019
85102132965664379067,,,12/31/2019
85102121225538628044,529.23,,12/31/2019
85102121575793492640,,,12/31/2019
10751180083829885323,2244.84,,12/31/2019
4330022,,,12/31/2019
85201141832949380898,,,12/31/2019
10751182734386157112,,,12/31/2019
4479339,6798.62,1,12/31/2019
0207147,,,12/31/2019
4453549,,,12/31/2019
4453977,,,12/31/2019
85101140993892289630,1121,,12/31/2019
4440104,,,12/31/2019
0856583,,,12/31/2019
85201150293215472260,,,12/31/2019
4342190,,,12/31/2019
4312563,,,12/31/2019
4470905,,,12/31/2019
0346035,367325.2467,1,12/31/2019
0346884,487790.495,1,12/31/2019
4338866,18169,,12/31/2019
85202103454955226639,9506.14,,12/31/2019
4458915,69414.43,,12/31/2019
85101111793813671688,128700,1,12/31/2019
4337017,504646.84,2,12/31/2019
4446578,18716.82,,12/31/2019
4468668,37645.97,1,12/31/2019
4365017,767.4,1,12/31/2019
85101170177937433809,,,12/31/2019
10751200083866473007,13376,1,12/31/2019
0238900,,,12/31/2019
4474511,,,12/31/2019
10751200154007505414,322,1,12/31/2019
4363986,,,12/31/2019
85102121304252968091,18597.16,,12/31/2019
85202110023578800597,,,12/31/2019
4414237,4300.23,,12/31/2019
4442680,,,12/31/2019
4473891,,,12/31/2019
4333062,,,12/31/2019
85201130743615168093,497912.7499,1,12/31/2019
85202152573666084100,14778.31256,,12/31/2019
0713370,,,12/31/2019
0289459,,,12/31/2019
4330019,,,12/31/2019
4340565,14700.86,,12/31/2019
85201122243644667877,,,12/31/2019
1761782,,,12/31/2019
85101141393384455728,25000,1,12/31/2019
85201162184791802243,,,12/31/2019
4493487,314855.53,1,12/31/2019
4482067,,,12/31/2019
4438546,,,12/31/2019
10761173134086607636,,,12/31/2019
85101170334173731479,44494.52216,2,12/31/2019
85202141283301525635,,,12/31/2019
4432904,,,12/31/2019
4468732,,,12/31/2019
85101160104166733600,1125,,12/31/2019
0013001,126470.874,1,12/31/2019
4496760,,,12/31/2019
0107408,93212,1,12/31/2019
85101111235573687415,168.78,,12/31/2019
4479186,245004.8837,,12/31/2019
0351135,,,12/31/2019
85202120305485450756,,,12/31/2019
4372200,91345.29,,12/31/2019
4442228,150.63,,12/31/2019
85201160674531261294,306,,12/31/2019
4348534,23537.535,,12/31/2019
4327796,9527.11,1,12/31/2019
10761192223206349221,45838.745,2,12/31/2019
85202141335027774220,,,12/31/2019
0301701,,,12/31/2019
0330220,,,12/31/2019
4370905,,,12/31/2019
0114781,,,12/31/2019
0003637,,,12/31/2019
0295395,,,12/31/2019
4321245,,,12/31/2019
10751182736439823334,,,12/31/2019
85102161233581312671,,,12/31/2019
85101161313438356833,4028.35,,12/31/2019
4429100,,,12/31/2019
10761191774935078113,335.16,1,12/31/2019
4497736,191850.295,1,12/31/2019
4499737,,,12/31/2019
10751192245151770371,6739.93,2,12/31/2019
85102170236632901964,250250,2,12/31/2019
4441524,,,12/31/2019
00872152306267182724,3694,2,12/31/2019
4457850,19271,1,12/31/2019
4375995,,,12/31/2019
10761180465639391010,5066.012615,,12/31/2019
85101142093414509345,,,12/31/2019
4394200,,,12/31/2019
10751200185216844040,4461.92,1,12/31/2019
85201160055881415817,18209.1,,12/31/2019
10751183685084154100,150016.57,,12/31/2019
4393469,,,12/31/2019
85201141473535778187,1001348.102,1,12/31/2019
10751193555264541192,,,12/31/2019
4474322,30414.91,,12/31/2019
85202143153566159363,15185.34064,,12/31/2019
85202120174569328846,,,12/31/2019
00872121345024047554,92197.38,1,12/31/2019
0254851,,,12/31/2019
85101132385182891094,,,12/31/2019
85101111726319730566,9318.47,,12/31/2019
4471420,182497.23,,12/31/2019
4327065,255309.79,3,12/31/2019
10751181873772946279,,,12/31/2019
0024375,,,12/31/2019
0041202,57925,,12/31/2019
85101133713458489899,328137,,12/31/2019
00872121366893075807,,,12/31/2019
4462983,9176.105,1,12/31/2019
85101142442962600896,84214.92,,12/31/2019
4423231,,,12/31/2019
85202163473855685110,,,12/31/2019
4405738,,,12/31/2019
0349145,299539.4954,3,12/31/2019
10761183486415743983,,,12/31/2019
4466324,227000,,12/31/2019
4466717,,,12/31/2019
85101123554916705760,,,12/31/2019
4385889,,,12/31/2019
4468592,12609.92,,12/31/2019
4468583,2730627.52,4,12/31/2019
0034481,,,12/31/2019
85102112023916551556,,,12/31/2019
4364896,,,12/31/2019
4370560,,,12/31/2019
85102132145121947444,327185,,12/31/2019
85102160043696960298,,,12/31/2019
4494375,5624.11,6,12/31/2019
4494715,22069.94,,12/31/2019
10761182175081199781,92479.78,1,12/31/2019
10761171464214989710,,,12/31/2019
0352989,,,12/31/2019
0321970,390906.8943,,12/31/2019
4424034,,,12/31/2019
4469255,14228.4,,12/31/2019
4496710,7750,,12/31/2019
4475808,180.35,,12/31/2019
4330751,,,12/31/2019
4497677,,,12/31/2019
0007546,13898187.53,1,12/31/2019
0353515,,,12/31/2019
00872152306246177328,46366,,12/31/2019
0229484,,,12/31/2019
0043497,,,12/31/2019
0315287,10917,,12/31/2019
10751193325128673883,8000,1,12/31/2019
85101120534400329146,,,12/31/2019
4395845,56086.45,2,12/31/2019
0333629,,,12/31/2019
4347472,,,12/31/2019
4428148,,,12/31/2019
0284722,,,12/31/2019
4312727,3294830.881,,12/31/2019
85201103295001310668,,,12/31/2019
4320432,,,12/31/2019
4379385,,,12/31/2019
10751192893857608548,25000,1,12/31/2019
85201120536028060988,,,12/31/2019
4378720,12724.06,,12/31/2019
4456669,,,12/31/2019
4301881,,,12/31/2019
4483246,1500000,1,12/31/2019
4493880,,,12/31/2019
0301290,840904.7054,4,12/31/2019
85202113083272466050,,,12/31/2019
4448940,123004.3,,12/31/2019
4477717,,,12/31/2019
4325028,249997.325,1,12/31/2019
4314569,3207585.84,,12/31/2019
0262281,,,12/31/2019
0065298,2535.19,,12/31/2019
4377931,797.35,,12/31/2019
4380901,0.01,,12/31/2019
85101112633932526898,,,12/31/2019
4360454,304844.7,,12/31/2019
85201142414218755394,,,12/31/2019
10761192164953833213,5748.33,1,12/31/2019
85202110474833269117,,,12/31/2019
0230616,,,12/31/2019
0135710,,,12/31/2019
0358690,,,12/31/2019
0210765,1221656.3,,12/31/2019
4459668,425467.375,,12/31/2019
10751190173249367076,94.26,,12/31/2019
85101110353857781966,482884.25,,12/31/2019
85102161823561105828,,,12/31/2019
4436803,,,12/31/2019
10751192094960132004,64001.85,2,12/31/2019
85102161763151863105,,,12/31/2019
10751182884174878139,10503.19,,12/31/2019
0028595,,,12/31/2019
4366135,438518.92,1,12/31/2019
4500104,,,12/31/2019
0225068,152301.8383,1,12/31/2019
0000823,,,12/31/2019
4341839,,,12/31/2019
4366911,,,12/31/2019
0029058,518.305,,12/31/2019
85201132165490992182,356.65,,12/31/2019
4322070,4871,,12/31/2019
85201140385990957467,16763.37,1,12/31/2019
10751182093806121898,,,12/31/2019
1690916,268326.31,,12/31/2019
4395461,13315.47,1,12/31/2019
4443025,,,12/31/2019
10761180165302712753,17880.67875,1,12/31/2019
10761182836643681851,,,12/31/2019
0250711,311404.75,,12/31/2019
0344927,2632.485,,12/31/2019
85202151085680622166,484547.445,,12/31/2019
1711274,670503.04,,12/31/2019
85101152082911793999,,,12/31/2019
85102120903504289947,220127.9683,,12/31/2019
4436035,1785888.31,1,12/31/2019
85102140523305742118,496145.06,,12/31/2019
85102111233270849714,165755.14,,12/31/2019
4381621,795.480444,1,12/31/2019
10761191735775309165,115815.325,2,12/31/2019
4457118,5554.74,1,12/31/2019
4322612,,,12/31/2019
85102130865247702843,36000,1,12/31/2019
4441932,,,12/31/2019
4442803,,,12/31/2019
4442858,5564.07,,12/31/2019
85201171433673035105,459231.11,2,12/31/2019
4336907,6029236.415,,12/31/2019
85202110104842821599,,,12/31/2019
10751191774004485037,37897.55,2,12/31/2019
0352605,,,12/31/2019
4301329,13877.78,1,12/31/2019
85102123395142878057,,,12/31/2019
10751173266180232270,,,12/31/2019
0080874,,,12/31/2019
4329527,40013.855,,12/31/2019
4329631,2379.98,1,12/31/2019
4312824,,,12/31/2019
4485566,,,12/31/2019
4428575,,,12/31/2019
10751190024494559206,,,12/31/2019
4483426,65329.1,,12/31/2019
85102160284195317827,5360.603886,,12/31/2019
4388319,,,12/31/2019
0282565,269458.43,,12/31/2019
85201153545322234198,18321.9,1,12/31/2019
85202121375587248666,,,12/31/2019
4307991,301459.14,,12/31/2019
4490656,,,12/31/2019
4420943,20295.305,,12/31/2019
85102140915370526090,77506.29,1,12/31/2019
85102140353388360340,,,12/31/2019
85102111063899958338,16.98,1,12/31/2019
85102161363339491384,143754.2,2,12/31/2019
1746403,,,12/31/2019
85202161235332566102,19.86,1,12/31/2019
10761192674957452430,35772,,12/31/2019
00872121355140431960,42153.99,1,12/31/2019
4346414,1560236.567,2,12/31/2019
85101121873884758668,433.38,,12/31/2019
4375857,,,12/31/2019
4301531,,,12/31/2019
85202163355856007768,103992.6,3,12/31/2019
4488837,,,12/31/2019
0287976,2396118.17,1,12/31/2019
4499936,,,12/31/2019
85201111103557200250,30957.79,,12/31/2019
85201111753203674896,86130,,12/31/2019
10761172224137237714,,,12/31/2019
85101110805781504597,,,12/31/2019
85202151095019994166,,,12/31/2019
